team_id,team_name,player_id,player_name,position,pro_team,total_points,projected_total_points
12,Rule #76,16790,Jarvis Landry,WR,MIA,209.5,0
12,Rule #76,14885,Doug Martin,RB,TB,206.5,0
12,Rule #76,16720,C.J. Mosley,LB,BAL,137.0,0
12,Rule #76,-16029,Panthers D/ST,D/ST,CAR,1248.0,0
12,Rule #76,12563,Michael Crabtree,WR,LV,182.5,0
12,Rule #76,16757,Derek Carr,QB,LV,263.0,0
12,Rule #76,10522,James Jones,WR,GB,159.0,0
12,Rule #76,9592,Vernon Davis,TE,DEN,54.0,0
12,Rule #76,14100,Dwayne Harris,WR,NYG,95.0,0
12,Rule #76,14908,Michael Floyd,WR,ARI,141.0,0
12,Rule #76,14518,Shaun Draughn,RB,SF,59.5,0
12,Rule #76,11122,Matt Prater,K,DET,116.0,0
12,Rule #76,14054,Kyle Rudolph,TE,MIN,99.5,0
13,Ha Ha's Chuckle Hut,13934,Antonio Brown,WR,PIT,316.0,0
13,Ha Ha's Chuckle Hut,11278,Matt Forte,RB,NYJ,183.0,0
13,Ha Ha's Chuckle Hut,8479,Frank Gore,RB,IND,164.0,0
13,Ha Ha's Chuckle Hut,15795,DeAndre Hopkins,WR,HOU,270.5,0
13,Ha Ha's Chuckle Hut,5536,Ben Roethlisberger,QB,PIT,222.0,0
13,Ha Ha's Chuckle Hut,-16026,Seahawks D/ST,D/ST,SEA,1151.0,0
13,Ha Ha's Chuckle Hut,14204,Julius Thomas,TE,JAX,93.0,0
13,Ha Ha's Chuckle Hut,2980105,Matt Jones,RB,WSH,94.5,0
13,Ha Ha's Chuckle Hut,16976,Chandler Catanzaro,K,ARI,146.0,0
13,Ha Ha's Chuckle Hut,14221,Doug Baldwin,WR,SEA,223.0,0
13,Ha Ha's Chuckle Hut,15826,Giovani Bernard,RB,CIN,143.5,0
13,Ha Ha's Chuckle Hut,14979,Bobby Wagner,LB,SEA,137.0,0
13,Ha Ha's Chuckle Hut,14163,Tyrod Taylor,QB,BUF,258.5,0
13,Ha Ha's Chuckle Hut,10456,Marshawn Lynch,RB,SEA,73.5,0
13,Ha Ha's Chuckle Hut,15478,Brandon Bolden,RB,NE,60.5,0
13,Ha Ha's Chuckle Hut,15855,Christine Michael,RB,SEA,23.5,0
13,Ha Ha's Chuckle Hut,12699,Zach Miller,TE,CHI,86.0,0
