week,is_regular,team_id,team_name,points,opp_team_id,opp_team_name,is_bye,outcome
1,True,1,Luck her right in the Percy,140.0,2,FOR WHOM O'DELL TOLLS,False,W
1,True,2,FOR WHOM O'DELL TOLLS,122.5,1,Luck her right in the Percy,False,L
1,True,3,Jim Ward's Allstars,93.0,6,Demaryius Is My Brother ,False,W
1,True,4,Team Cornelius,95.0,5,GrandWizard TravisCoons,False,W
1,True,5,GrandWizard TravisCoons,88.0,4,Team Cornelius,False,L
1,True,6,Demaryius Is My Brother ,78.0,3,Jim Ward's Allstars,False,L
1,True,8,Beats by Ray,115.5,9,Watt Watt in the butt,False,W
1,True,9,Watt Watt in the butt,104.5,8,Beats by Ray,False,L
1,True,10,High Noon,118.5,13,Ha Ha's Chuckle Hut,False,L
1,True,11,Dez (Bryant) Nuts,101.0,12,Rule #76,False,L
1,True,12,Rule #76,119.0,11,Dez (Bryant) Nuts,False,W
1,True,13,Ha Ha's Chuckle Hut,154.5,10,High Noon,False,W
2,True,1,Luck her right in the Percy,98.5,3,Jim Ward's Allstars,False,L
2,True,2,FOR WHOM O'DELL TOLLS,112.0,4,Team Cornelius,False,W
2,True,3,Jim Ward's Allstars,125.5,1,Luck her right in the Percy,False,W
2,True,4,Team Cornelius,107.5,2,FOR WHOM O'DELL TOLLS,False,L
2,True,5,GrandWizard TravisCoons,136.0,6,Demaryius Is My Brother ,False,W
2,True,6,Demaryius Is My Brother ,97.0,5,GrandWizard TravisCoons,False,L
2,True,8,Beats by Ray,125.5,10,High Noon,False,W
2,True,9,Watt Watt in the butt,72.0,11,Dez (Bryant) Nuts,False,L
2,True,10,High Noon,72.5,8,Beats by Ray,False,L
2,True,11,Dez (Bryant) Nuts,104.5,9,Watt Watt in the butt,False,W
2,True,12,Rule #76,95.5,13,Ha Ha's Chuckle Hut,False,L
2,True,13,Ha Ha's Chuckle Hut,119.0,12,Rule #76,False,W
3,True,1,Luck her right in the Percy,203.0,4,Team Cornelius,False,W
3,True,2,FOR WHOM O'DELL TOLLS,131.0,6,Demaryius Is My Brother ,False,W
3,True,3,Jim Ward's Allstars,130.5,5,GrandWizard TravisCoons,False,L
3,True,4,Team Cornelius,94.5,1,Luck her right in the Percy,False,L
3,True,5,GrandWizard TravisCoons,174.0,3,Jim Ward's Allstars,False,W
3,True,6,Demaryius Is My Brother ,100.0,2,FOR WHOM O'DELL TOLLS,False,L
3,True,8,Beats by Ray,113.0,11,Dez (Bryant) Nuts,False,L
3,True,9,Watt Watt in the butt,102.5,13,Ha Ha's Chuckle Hut,False,L
3,True,10,High Noon,52.5,12,Rule #76,False,L
3,True,11,Dez (Bryant) Nuts,131.0,8,Beats by Ray,False,W
3,True,12,Rule #76,111.5,10,High Noon,False,W
3,True,13,Ha Ha's Chuckle Hut,132.0,9,Watt Watt in the butt,False,W
4,True,1,Luck her right in the Percy,87.5,5,GrandWizard TravisCoons,False,W
4,True,2,FOR WHOM O'DELL TOLLS,104.5,3,Jim Ward's Allstars,False,L
4,True,3,Jim Ward's Allstars,153.5,2,FOR WHOM O'DELL TOLLS,False,W
4,True,4,Team Cornelius,97.5,6,Demaryius Is My Brother ,False,W
4,True,5,GrandWizard TravisCoons,83.0,1,Luck her right in the Percy,False,L
4,True,6,Demaryius Is My Brother ,97.0,4,Team Cornelius,False,L
4,True,8,Beats by Ray,99.5,12,Rule #76,False,W
4,True,9,Watt Watt in the butt,74.0,10,High Noon,False,L
4,True,10,High Noon,93.0,9,Watt Watt in the butt,False,W
