week,is_playoff,team_id,team_name,player_id,player_name,position,slot,started,points,projected_points,on_bye
1,False,13,Christopher's Kryptonite ,4362887,Justin Fields,QB,QB,True,14.54,0.0,False
1,False,13,Christopher's Kryptonite ,4045163,Miles Sanders,RB,RB,True,9.8,0.0,False
1,False,13,Christopher's Kryptonite ,4426502,Drake London,WR,RB/WR/TE,True,0.0,0.0,False
1,False,13,Christopher's Kryptonite ,4360438,Brandon Aiyuk,WR,BE,False,28.9,0.0,False
1,False,13,Christopher's Kryptonite ,4243537,Gabe Davis,WR,BE,False,4.2,0.0,False
1,False,13,Christopher's Kryptonite ,3116389,Samaje Perine,RB,BE,False,9.8,0.0,False
1,False,13,Christopher's Kryptonite ,4429160,De'Von Achane,RB,BE,False,0.0,0.0,False
1,False,13,Christopher's Kryptonite ,3050073,Foyesade Oluokun,LB,DP,True,13.0,0.0,False
1,False,13,Christopher's Kryptonite ,4240600,Kadarius Toney,WR,WR,True,0.5,0.0,False
1,False,13,Christopher's Kryptonite ,4241479,Tua Tagovailoa,QB,BE,False,27.14,0.0,False
1,False,13,Christopher's Kryptonite ,3049899,Younghoe Koo,K,K,True,7.0,7.92,False
1,False,13,Christopher's Kryptonite ,4241416,Chuba Hubbard,RB,BE,False,7.9,0.0,False
1,False,13,Christopher's Kryptonite ,-16030,Jaguars D/ST,D/ST,D/ST,True,13.0,0.0,False
1,False,13,Christopher's Kryptonite ,4361050,Isaiah Likely,TE,TE,True,0.9,0.0,False
1,False,5,You Can Chuck the Tubb,3128720,Nick Chubb,RB,RB,True,14.7,0.0,False
1,False,5,You Can Chuck the Tubb,3116385,Joe Mixon,RB,RB,True,8.8,0.0,False
1,False,5,You Can Chuck the Tubb,3126486,Deebo Samuel,WR,WR,True,8.8,0.0,False
1,False,5,You Can Chuck the Tubb,2976499,Amari Cooper,WR,WR,True,5.2,0.0,False
1,False,5,You Can Chuck the Tubb,4035687,Michael Pittman Jr.,WR,BE,False,20.7,0.0,False
1,False,5,You Can Chuck the Tubb,3116593,Dalvin Cook,RB,RB/WR/TE,True,7.4,10.68,False
1,False,5,You Can Chuck the Tubb,14880,Kirk Cousins,QB,QB,True,16.46,0.0,False
1,False,5,You Can Chuck the Tubb,16782,Jerick McKinnon,RB,BE,False,1.5,9.54,False
1,False,5,You Can Chuck the Tubb,3116164,Mike Gesicki,TE,BE,False,5.1,0.0,False
1,False,5,You Can Chuck the Tubb,15683,Justin Tucker,K,K,True,5.0,8.79,False
1,False,5,You Can Chuck the Tubb,-16017,Patriots D/ST,D/ST,BE,False,7.0,0.0,False
1,False,5,You Can Chuck the Tubb,4360939,Rashod Bateman,WR,BE,False,5.0,0.0,False
1,False,5,You Can Chuck the Tubb,4426386,Roschon Johnson,RB,BE,False,14.5,0.0,False
1,False,5,You Can Chuck the Tubb,4362249,Jayden Reed,WR,BE,False,5.6,0.0,False
1,False,5,You Can Chuck the Tubb,3929645,Juwan Johnson,TE,TE,True,6.1,0.0,False
1,False,5,You Can Chuck the Tubb,-16028,Commanders D/ST,D/ST,D/ST,True,12.0,0.0,False
1,False,5,You Can Chuck the Tubb,3040150,Josey Jewell,LB,DP,True,6.0,0.0,False
1,False,1,Garretteed Satisfaction ,3916148,Tony Pollard,RB,RB,True,21.2,0.0,False
1,False,1,Garretteed Satisfaction ,4569618,Garrett Wilson,WR,WR,True,11.9,0.0,False
1,False,1,Garretteed Satisfaction ,4361370,Chris Olave,WR,WR,True,15.2,0.0,False
1,False,1,Garretteed Satisfaction ,4047650,DK Metcalf,WR,RB/WR/TE,True,12.2,0.0,False
1,False,1,Garretteed Satisfaction ,2576925,Darren Waller,TE,TE,True,6.1,0.0,False
1,False,1,Garretteed Satisfaction ,4379399,James Cook,RB,RB,True,8.3,0.0,False
1,False,1,Garretteed Satisfaction ,3054850,Alvin Kamara,RB,BE,False,0.0,0.0,False
1,False,1,Garretteed Satisfaction ,2577417,Dak Prescott,QB,QB,True,6.32,0.0,False
1,False,1,Garretteed Satisfaction ,4430191,Skyy Moore,WR,BE,False,0.4,0.0,False
1,False,1,Garretteed Satisfaction ,4426385,Zach Charbonnet,RB,BE,False,1.1,0.0,False
1,False,1,Garretteed Satisfaction ,4258173,Nico Collins,WR,BE,False,11.0,0.0,False
1,False,1,Garretteed Satisfaction ,3117253,Bobby Okereke,LB,DP,True,7.0,0.0,False
1,False,1,Garretteed Satisfaction ,4241555,Elijah Mitchell,RB,BE,False,1.0,0.0,False
1,False,1,Garretteed Satisfaction ,4240703,Kenny Pickett,QB,BE,False,9.68,0.0,False
1,False,1,Garretteed Satisfaction ,17427,Cairo Santos,K,K,True,7.0,8.09,False
1,False,1,Garretteed Satisfaction ,-16016,Vikings D/ST,D/ST,D/ST,True,3.0,0.0,False
1,False,1,Garretteed Satisfaction ,4372019,Jerome Ford,RB,BE,False,1.6,0.0,False
1,False,9,Men of Will,3068267,Austin Ekeler,RB,RB,True,24.4,0.0,False
1,False,9,Men of Will,4047365,Josh Jacobs,RB,RB,True,8.1,0.0,False
1,False,9,Men of Will,3918298,Josh Allen,QB,QB,True,9.04,0.0,False
1,False,9,Men of Will,3925357,Calvin Ridley,WR,WR,True,20.1,0.0,False
1,False,9,Men of Will,4248528,Christian Watson,WR,BE,False,0.0,0.0,False
1,False,9,Men of Will,3116165,Chris Godwin,WR,RB/WR/TE,True,7.6,0.0,False
1,False,9,Men of Will,4259545,D'Andre Swift,RB,BE,False,0.8,0.0,False
1,False,9,Men of Will,3128429,Courtland Sutton,WR,BE,False,11.2,0.0,False
1,False,9,Men of Will,2976316,Michael Thomas,WR,WR,True,8.6,9.54,False
1,False,9,Men of Will,16460,Adam Thielen,WR,BE,False,2.2,0.0,False
1,False,9,Men of Will,-16002,Bills D/ST,D/ST,D/ST,True,7.0,0.0,False
1,False,9,Men of Will,3123076,David Njoku,TE,TE,True,3.4,0.0,False
1,False,9,Men of Will,3124005,Zaire Franklin,LB,DP,True,19.0,0.0,False
1,False,9,Men of Will,4249087,Matt Gay,K,K,True,3.0,7.95,False
1,False,9,Men of Will,4036348,Michael Gallup,WR,BE,False,1.5,7.95,False
1,False,9,Men of Will,14881,Russell Wilson,QB,BE,False,15.18,0.0,False
1,False,9,Men of Will,4599739,Kendre Miller,RB,BE,False,0.0,0.0,False
1,False,3,Jim Ward's Ole Dick Necks,4262921,Justin Jefferson,WR,WR,True,20.5,0.0,False
1,False,3,Jim Ward's Ole Dick Necks,3042519,Aaron Jones,RB,RB,True,25.7,0.0,False
1,False,3,Jim Ward's Ole Dick Necks,4040715,Jalen Hurts,QB,QB,True,12.5,0.0,False
1,False,3,Jim Ward's Ole Dick Necks,4048244,Alexander Mattison,RB,RB,True,11.9,0.0,False
1,False,3,Jim Ward's Ole Dick Necks,15795,DeAndre Hopkins,WR,WR,True,12.0,0.0,False
1,False,3,Jim Ward's Ole Dick Necks,4361529,Isiah Pacheco,RB,BE,False,7.4,0.0,False
1,False,3,Jim Ward's Ole Dick Necks,2980453,Jamaal Williams,RB,RB/WR/TE,True,6.2,0.0,False
1,False,3,Jim Ward's Ole Dick Necks,3139925,Rashaad Penny,RB,BE,False,0.0,0.0,False
1,False,3,Jim Ward's Ole Dick Necks,4361409,Jahan Dotson,WR,BE,False,6.5,0.0,False
1,False,3,Jim Ward's Ole Dick Necks,4385690,Dalton Kincaid,TE,BE,False,4.6,0.0,False
1,False,3,Jim Ward's Ole Dick Necks,4258595,Cole Kmet,TE,TE,True,6.9,0.0,False
1,False,3,Jim Ward's Ole Dick Necks,4688813,Josh Downs,WR,BE,False,4.5,0.0,False
1,False,3,Jim Ward's Ole Dick Necks,4429013,Tank Bigsby,RB,BE,False,6.3,0.0,False
1,False,3,Jim Ward's Ole Dick Necks,-16007,Broncos D/ST,D/ST,D/ST,True,5.0,0.0,False
1,False,3,Jim Ward's Ole Dick Necks,3124679,Jason Sanders,K,K,True,14.0,7.9,False
1,False,3,Jim Ward's Ole Dick Necks,4242540,Isaiah Hodgins,WR,BE,False,0.9,5.63,False
1,False,3,Jim Ward's Ole Dick Necks,3040180,De'Vondre Campbell,LB,DP,True,7.0,0.0,False
1,False,2,Pour One Out For Mahomies!!,4241457,Najee Harris,RB,RB,True,4.3,0.0,False
1,False,2,Pour One Out For Mahomies!!,3139477,Patrick Mahomes,QB,QB,True,19.54,0.0,False
1,False,2,Pour One Out For Mahomies!!,4239993,Tee Higgins,WR,WR,True,0.0,0.0,False
1,False,2,Pour One Out For Mahomies!!,4427366,Breece Hall,RB,BE,False,15.2,0.0,False
1,False,2,Pour One Out For Mahomies!!,3915416,DJ Moore,WR,WR,True,4.5,0.0,False
1,False,2,Pour One Out For Mahomies!!,3040151,George Kittle,TE,TE,True,3.4,0.0,False
1,False,2,Pour One Out For Mahomies!!,2577327,Tyler Lockett,WR,RB/WR/TE,True,2.0,0.0,False
1,False,2,Pour One Out For Mahomies!!,4239934,AJ Dillon,RB,RB,True,4.6,0.0,False
1,False,2,Pour One Out For Mahomies!!,3120348,JuJu Smith-Schuster,WR,BE,False,5.3,0.0,False
1,False,2,Pour One Out For Mahomies!!,-16020,Jets D/ST,D/ST,D/ST,True,20.0,0.0,False
1,False,2,Pour One Out For Mahomies!!,3055899,Harrison Butker,K,K,True,8.0,8.41,False
1,False,2,Pour One Out For Mahomies!!,3915189,Roquan Smith,LB,DP,True,18.0,0.0,False
1,False,2,Pour One Out For Mahomies!!,3122976,Jeff Wilson Jr.,RB,IR,False,0.0,0.0,False
1,False,2,Pour One Out For Mahomies!!,3117256,Dalton Schultz,TE,BE,False,1.4,0.0,False
1,False,2,Pour One Out For Mahomies!!,4685720,Bryce Young,QB,BE,False,7.54,0.0,False
1,False,2,Pour One Out For Mahomies!!,4361432,Romeo Doubs,WR,BE,False,16.6,0.0,False
1,False,2,Pour One Out For Mahomies!!,4040605,Nick Bosa,DE,BE,False,2.0,0.0,False
1,False,11,Bijan mustard,4430807,Bijan Robinson,RB,RB,True,17.3,0.0,False
1,False,11,Bijan mustard,4242335,Jonathan Taylor,RB,BE,False,0.0,0.0,False
1,False,11,Bijan mustard,4372016,Jaylen Waddle,WR,WR,True,10.8,0.0,False
1,False,11,Bijan mustard,4036133,T.J. Hockenson,TE,TE,True,7.5,10.11,False
1,False,11,Bijan mustard,3122840,Deshaun Watson,QB,QB,True,20.66,0.0,False
1,False,11,Bijan mustard,3895856,Christian Kirk,WR,WR,True,1.4,0.0,False
1,False,11,Bijan mustard,4035538,David Montgomery,RB,RB/WR/TE,True,13.4,0.0,False
1,False,11,Bijan mustard,4430878,Jaxon Smith-Njigba,WR,BE,False,2.8,0.0,False
1,False,11,Bijan mustard,-16025,49ers D/ST,D/ST,D/ST,True,14.0,0.0,False
1,False,11,Bijan mustard,4040761,Devin Singletary,RB,RB,True,1.5,0.0,False
1,False,11,Bijan mustard,16733,Odell Beckham Jr.,WR,BE,False,4.7,9.02,False
1,False,11,Bijan mustard,3056362,Shaquille Leonard,LB,DP,True,8.0,9.84,False
1,False,11,Bijan mustard,4050373,Quez Watkins,WR,BE,False,2.7,2.76,False
1,False,11,Bijan mustard,12460,Graham Gano,K,K,True,-2.0,8.09,False
1,False,11,Bijan mustard,3917792,Daniel Jones,QB,BE,False,4.46,0.0,False
1,False,11,Bijan mustard,4035115,Albert Okwuegbunam,TE,BE,False,0.0,0.0,False
1,False,11,Bijan mustard,4240455,Deon Jackson,RB,BE,False,1.3,0.0,False
1,False,8,SCLSU Mud Dogs,2977187,Cooper Kupp,WR,BE,False,0.0,0.0,False
1,False,8,SCLSU Mud Dogs,3116406,Tyreek Hill,WR,WR,True,39.0,0.0,False
1,False,8,SCLSU Mud Dogs,4569173,Rhamondre Stevenson,RB,RB,True,11.9,0.0,False
1,False,8,SCLSU Mud Dogs,3915511,Joe Burrow,QB,QB,True,3.18,0.0,False
1,False,8,SCLSU Mud Dogs,4241985,J.K. Dobbins,RB,RB,True,10.7,11.84,False
1,False,8,SCLSU Mud Dogs,4240021,Cam Akers,RB,RB/WR/TE,True,8.9,12.4,False
1,False,8,SCLSU Mud Dogs,4241474,Brian Robinson Jr.,RB,BE,False,13.1,0.0,False
1,False,8,SCLSU Mud Dogs,3932905,Diontae Johnson,WR,WR,True,6.3,0.0,False
1,False,8,SCLSU Mud Dogs,3925347,Damien Harris,RB,BE,False,2.9,5.01,False
1,False,8,SCLSU Mud Dogs,4372414,Elijah Moore,WR,BE,False,8.7,0.0,False
1,False,8,SCLSU Mud Dogs,4361411,Pat Freiermuth,TE,TE,True,7.8,0.0,False
1,False,8,SCLSU Mud Dogs,16720,C.J. Mosley,LB,DP,True,7.0,0.0,False
1,False,8,SCLSU Mud Dogs,4360635,Chigoziem Okonkwo,TE,BE,False,0.0,0.0,False
1,False,8,SCLSU Mud Dogs,4373626,Tyler Allgeier,RB,BE,False,22.9,0.0,False
1,False,8,SCLSU Mud Dogs,15864,Geno Smith,QB,BE,False,9.08,0.0,False
1,False,8,SCLSU Mud Dogs,-16033,Ravens D/ST,D/ST,D/ST,True,12.0,0.0,False
1,False,8,SCLSU Mud Dogs,16339,Brandon McManus,K,K,True,8.0,8.27,False
1,False,12,Rule  #76,4362628,Ja'Marr Chase,WR,WR,True,6.6,0.0,False
1,False,12,Rule  #76,4047646,A.J. Brown,WR,WR,True,11.4,0.0,False
1,False,12,Rule  #76,4429795,Jahmyr Gibbs,RB,RB,True,7.0,0.0,False
1,False,12,Rule  #76,4360310,Trevor Lawrence,QB,QB,True,17.74,0.0,False
1,False,12,Rule  #76,4567048,Kenneth Walker III,RB,RB,True,8.7,0.0,False
1,False,12,Rule  #76,3121422,Terry McLaurin,WR,BE,False,5.1,0.0,False
1,False,12,Rule  #76,4361579,Javonte Williams,RB,RB/WR/TE,True,7.7,0.0,False
1,False,12,Rule  #76,3051876,Evan Engram,TE,TE,True,7.4,0.0,False
1,False,12,Rule  #76,4429205,Jordan Addison,WR,BE,False,14.1,0.0,False
1,False,12,Rule  #76,4371733,Kenneth Gainwell,RB,BE,False,9.4,0.0,False
1,False,12,Rule  #76,3051392,Ezekiel Elliott,RB,BE,False,4.8,6.96,False
1,False,12,Rule  #76,4360234,Evan McPherson,K,K,True,3.0,0.0,False
1,False,12,Rule  #76,14979,Bobby Wagner,LB,DP,True,18.0,0.0,False
1,False,12,Rule  #76,4569987,Jaylen Warren,RB,BE,False,4.3,0.0,False
1,False,12,Rule  #76,4242355,Jake Ferguson,TE,BE,False,2.1,0.0,False
1,False,12,Rule  #76,-16023,Steelers D/ST,D/ST,D/ST,True,3.0,0.0,False
1,False,12,Rule  #76,4569609,Evan Hull,RB,BE,False,1.2,0.0,False
1,False,4,King Me,3043078,Derrick Henry,RB,RB,True,12.9,0.0,False
1,False,4,King Me,16800,Davante Adams,WR,WR,True,9.6,0.0,False
1,False,4,King Me,4239996,Travis Etienne Jr.,RB,RB,True,18.9,0.0,False
1,False,4,King Me,4038941,Justin Herbert,QB,QB,True,20.86,0.0,False
1,False,4,King Me,15818,Keenan Allen,WR,WR,True,11.2,0.0,False
1,False,4,King Me,3121023,Dallas Goedert,TE,TE,True,0.0,0.0,False
1,False,4,King Me,3045138,Mike Williams,WR,RB/WR/TE,True,6.5,0.0,False
1,False,4,King Me,16731,Brandin Cooks,WR,BE,False,3.2,0.0,False
1,False,4,King Me,3115394,DJ Chark Jr.,WR,BE,False,0.0,0.0,False
1,False,4,King Me,3916433,Jakobi Meyers,WR,BE,False,24.6,0.0,False
1,False,4,King Me,2576414,Raheem Mostert,RB,BE,False,12.0,0.0,False
1,False,4,King Me,4362759,Nick Bolton,LB,DP,True,7.0,0.0,False
1,False,4,King Me,-16015,Dolphins D/ST,D/ST,D/ST,True,-1.0,0.0,False
1,False,4,King Me,2573401,Tyler Higbee,TE,BE,False,6.4,9.36,False
1,False,4,King Me,4372485,Rondale Moore,WR,BE,False,6.0,0.0,False
1,False,4,King Me,12483,Matthew Stafford,QB,BE,False,14.46,0.0,False
1,False,4,King Me,3050478,Jake Elliott,K,K,True,18.0,8.29,False
2,False,10,Amon-Ra Dog,3117251,Christian McCaffrey,RB,RB,True,21.0,19.99,False
2,False,10,Amon-Ra Dog,4374302,Amon-Ra St. Brown,WR,WR,True,12.2,13.38,False
2,False,10,Amon-Ra Dog,4241478,DeVonta Smith,WR,WR,True,22.1,12.48,False
2,False,10,Amon-Ra Dog,4241463,Jerry Jeudy,WR,BE,False,4.0,9.64,False
2,False,10,Amon-Ra Dog,4697815,Rachaad White,RB,RB,True,18.8,13.76,False
2,False,10,Amon-Ra Dog,4035886,Khalil Herbert,RB,RB/WR/TE,True,6.3,9.62,False
2,False,10,Amon-Ra Dog,4360248,Kyle Pitts,TE,BE,False,3.5,7.57,False
2,False,10,Amon-Ra Dog,4426354,George Pickens,WR,BE,False,20.7,9.15,False
2,False,10,Amon-Ra Dog,4429084,Anthony Richardson,QB,QB,True,17.74,17.56,False
2,False,10,Amon-Ra Dog,-16021,Eagles D/ST,D/ST,BE,False,6.0,5.12,False
2,False,10,Amon-Ra Dog,4035434,Devin White,LB,DP,True,2.0,8.48,False
2,False,10,Amon-Ra Dog,3051909,Daniel Carlson,K,K,True,6.0,7.63,False
2,False,10,Amon-Ra Dog,4426485,Jonathan Mingo,WR,BE,False,4.1,6.23,False
2,False,10,Amon-Ra Dog,3051926,Gus Edwards,RB,BE,False,12.2,5.39,False
2,False,10,Amon-Ra Dog,4361741,Brock Purdy,QB,BE,False,14.74,17.13,False
2,False,10,Amon-Ra Dog,-16018,Saints D/ST,D/ST,D/ST,True,9.0,7.25,False
2,False,10,Amon-Ra Dog,4428085,Luke Musgrave,TE,TE,True,3.5,6.91,False
2,False,5,You Can Chuck the Tubb,3128720,Nick Chubb,RB,RB,True,6.4,14.73,False
2,False,5,You Can Chuck the Tubb,3116385,Joe Mixon,RB,RB,True,11.5,14.26,False
2,False,5,You Can Chuck the Tubb,3126486,Deebo Samuel,WR,WR,True,19.1,12.32,False
2,False,5,You Can Chuck the Tubb,2976499,Amari Cooper,WR,BE,False,12.5,0.0,False
2,False,5,You Can Chuck the Tubb,4035687,Michael Pittman Jr.,WR,WR,True,9.6,10.68,False
2,False,5,You Can Chuck the Tubb,3116593,Dalvin Cook,RB,RB/WR/TE,True,-0.3,9.15,False
2,False,5,You Can Chuck the Tubb,14880,Kirk Cousins,QB,QB,True,28.56,17.89,False
2,False,5,You Can Chuck the Tubb,16782,Jerick McKinnon,RB,BE,False,3.7,7.09,False
2,False,5,You Can Chuck the Tubb,3116164,Mike Gesicki,TE,BE,False,5.8,4.24,False
2,False,5,You Can Chuck the Tubb,15683,Justin Tucker,K,K,True,10.0,8.44,False
2,False,5,You Can Chuck the Tubb,-16017,Patriots D/ST,D/ST,BE,False,4.0,4.32,False
2,False,5,You Can Chuck the Tubb,4426386,Roschon Johnson,RB,BE,False,6.2,7.31,False
2,False,5,You Can Chuck the Tubb,3929645,Juwan Johnson,TE,TE,True,2.3,6.2,False
2,False,5,You Can Chuck the Tubb,-16028,Commanders D/ST,D/ST,D/ST,True,9.0,6.58,False
2,False,5,You Can Chuck the Tubb,2579621,Denzel Perryman,LB,DP,True,7.0,10.88,False
2,False,5,You Can Chuck the Tubb,4426515,Puka Nacua,WR,BE,False,22.6,9.78,False
2,False,5,You Can Chuck the Tubb,3059722,Zay Jones,WR,BE,False,0.0,9.61,False
2,False,9,Men of Will,3068267,Austin Ekeler,RB,BE,False,0.0,0.0,False
2,False,9,Men of Will,4047365,Josh Jacobs,RB,RB,True,8.4,13.93,False
2,False,9,Men of Will,3918298,Josh Allen,QB,QB,True,23.66,24.45,False
2,False,9,Men of Will,3925357,Calvin Ridley,WR,WR,True,4.2,13.95,False
2,False,9,Men of Will,4248528,Christian Watson,WR,BE,False,0.0,0.0,False
2,False,9,Men of Will,3116165,Chris Godwin,WR,RB/WR/TE,True,8.3,11.1,False
2,False,9,Men of Will,4259545,D'Andre Swift,RB,BE,False,25.6,11.16,False
2,False,9,Men of Will,3128429,Courtland Sutton,WR,BE,False,9.1,9.3,False
2,False,9,Men of Will,2976316,Michael Thomas,WR,WR,True,9.0,9.16,False
2,False,9,Men of Will,16460,Adam Thielen,WR,BE,False,16.9,6.31,False
2,False,9,Men of Will,-16002,Bills D/ST,D/ST,BE,False,11.0,6.06,False
2,False,9,Men of Will,3123076,David Njoku,TE,TE,True,4.8,7.73,False
2,False,9,Men of Will,3124005,Zaire Franklin,LB,DP,True,13.0,10.26,False
2,False,9,Men of Will,4249087,Matt Gay,K,K,True,8.0,7.78,False
2,False,9,Men of Will,14881,Russell Wilson,QB,BE,False,25.92,15.75,False
2,False,9,Men of Will,3910544,Joshua Kelley,RB,RB,True,3.9,13.02,False
2,False,9,Men of Will,-16027,Buccaneers D/ST,D/ST,D/ST,True,19.0,7.16,False
2,False,6,Thom-ASS,15847,Travis Kelce,TE,TE,True,10.6,13.48,False
2,False,6,Thom-ASS,2976212,Stefon Diggs,WR,WR,True,10.1,14.75,False
2,False,6,Thom-ASS,3916387,Lamar Jackson,QB,QB,True,22.88,20.59,False
2,False,6,Thom-ASS,4360238,Dameon Pierce,RB,RB,True,4.5,12.26,False
2,False,6,Thom-ASS,3045147,James Conner,RB,RB,True,16.6,13.49,False
2,False,6,Thom-ASS,16737,Mike Evans,WR,WR,True,26.1,11.34,False
2,False,6,Thom-ASS,4241372,Marquise Brown,WR,BE,False,14.4,9.82,False
2,False,6,Thom-ASS,4360294,Antonio Gibson,RB,BE,False,6.8,7.1,False
2,False,6,Thom-ASS,4567156,Treylon Burks,WR,BE,False,9.1,8.55,False
2,False,6,Thom-ASS,4429615,Zay Flowers,WR,RB/WR/TE,True,8.8,10.13,False
2,False,6,Thom-ASS,3917232,Tyler Bass,K,K,True,8.0,8.76,False
2,False,6,Thom-ASS,-16006,Cowboys D/ST,D/ST,D/ST,True,16.0,8.33,False
2,False,6,Thom-ASS,4429025,Quentin Johnston,WR,BE,False,1.2,5.17,False
2,False,6,Thom-ASS,3128390,Allen Lazard,WR,BE,False,3.3,7.7,False
2,False,6,Thom-ASS,3125116,D'Onta Foreman,RB,BE,False,0.0,0.0,False
2,False,6,Thom-ASS,3918639,Gerald Everett,TE,BE,False,6.2,5.71,False
2,False,6,Thom-ASS,3121544,T.J. Edwards,LB,DP,True,12.0,10.24,False
2,False,1,Garretteed Satisfaction ,3916148,Tony Pollard,RB,RB,True,16.4,15.95,False
2,False,1,Garretteed Satisfaction ,4569618,Garrett Wilson,WR,WR,True,16.3,11.55,False
2,False,1,Garretteed Satisfaction ,4361370,Chris Olave,WR,WR,True,11.6,11.92,False
2,False,1,Garretteed Satisfaction ,4047650,DK Metcalf,WR,RB/WR/TE,True,10.5,12.79,False
2,False,1,Garretteed Satisfaction ,2576925,Darren Waller,TE,TE,True,10.6,9.1,False
2,False,1,Garretteed Satisfaction ,4379399,James Cook,RB,RB,True,17.9,13.56,False
2,False,1,Garretteed Satisfaction ,3054850,Alvin Kamara,RB,BE,False,0.0,0.0,False
2,False,1,Garretteed Satisfaction ,2577417,Dak Prescott,QB,QB,True,19.6,15.65,False
2,False,1,Garretteed Satisfaction ,4430191,Skyy Moore,WR,BE,False,14.5,7.06,False
2,False,1,Garretteed Satisfaction ,4426385,Zach Charbonnet,RB,BE,False,4.0,4.14,False
2,False,1,Garretteed Satisfaction ,4258173,Nico Collins,WR,BE,False,24.1,8.49,False
2,False,1,Garretteed Satisfaction ,3117253,Bobby Okereke,LB,DP,True,8.0,8.82,False
2,False,1,Garretteed Satisfaction ,4241555,Elijah Mitchell,RB,BE,False,0.0,5.28,False
2,False,1,Garretteed Satisfaction ,17427,Cairo Santos,K,K,True,7.0,7.92,False
2,False,1,Garretteed Satisfaction ,4372019,Jerome Ford,RB,BE,False,22.6,5.42,False
2,False,1,Garretteed Satisfaction ,-16019,Giants D/ST,D/ST,D/ST,True,-2.0,7.54,False
2,False,1,Garretteed Satisfaction ,4036378,Jordan Love,QB,BE,False,20.34,15.28,False
2,False,13,Christopher's Kryptonite ,3929630,Saquon Barkley,RB,RB,True,24.2,16.82,False
2,False,13,Christopher's Kryptonite ,4241389,CeeDee Lamb,WR,WR,True,19.8,13.07,False
