team_id,team_name,player_id,player_name,position,pro_team,total_points,projected_total_points
5,Send Points,2579621,Denzel Perryman,LB,LAC,39.0,0
5,Send Points,2976516,T.J. Yeldon,RB,JAX,73.7,0
5,Send Points,-16001,Falcons D/ST,D/ST,ATL,1137.0,0
6,"Dude, Where's  My Carr ",16737,Mike Evans,WR,TB,170.6,0
6,"Dude, Where's  My Carr ",2573300,Jay Ajayi,RB,PHI,124.1,0
6,"Dude, Where's  My Carr ",3117251,Christian McCaffrey,RB,CAR,192.6,0
6,"Dude, Where's  My Carr ",3116406,Tyreek Hill,WR,KC,208.7,0
6,"Dude, Where's  My Carr ",2979477,Tevin Coleman,RB,ATL,155.2,0
6,"Dude, Where's  My Carr ",16757,Derek Carr,QB,LV,207.44,0
6,"Dude, Where's  My Carr ",16913,James White,RB,NE,107.0,0
6,"Dude, Where's  My Carr ",17437,Taylor Gabriel,WR,CHI,68.2,0
6,"Dude, Where's  My Carr ",16504,Jack Doyle,TE,IND,131.0,0
6,"Dude, Where's  My Carr ",11122,Matt Prater,K,DET,146.0,0
6,"Dude, Where's  My Carr ",2576019,Josh Doctson,WR,WSH,102.3,0
6,"Dude, Where's  My Carr ",14204,Julius Thomas,TE,MIA,79.3,0
6,"Dude, Where's  My Carr ",2969939,Jameis Winston,QB,TB,203.66,0
6,"Dude, Where's  My Carr ",15839,Marquise Goodwin,WR,SF,144.6,0
6,"Dude, Where's  My Carr ",17453,Cameron Brate,TE,TB,121.1,0
6,"Dude, Where's  My Carr ",-16002,Bills D/ST,D/ST,BUF,1267.0,0
6,"Dude, Where's  My Carr ",16891,Telvin Smith,LB,JAX,130.0,0
8,Free Pimp  Zeke ,15825,Le'Veon Bell,RB,PIT,299.1,0
8,Free Pimp  Zeke ,13229,Rob Gronkowski,TE,NE,192.9,0
8,Free Pimp  Zeke ,3051392,Ezekiel Elliott,RB,DAL,190.2,0
8,Free Pimp  Zeke ,16725,Sammy Watkins,WR,KC,126.8,0
8,Free Pimp  Zeke ,5536,Ben Roethlisberger,QB,PIT,260.74,0
8,Free Pimp  Zeke ,4333,Matt Bryant,K,ATL,157.0,0
8,Free Pimp  Zeke ,-16021,Eagles D/ST,D/ST,PHI,1122.0,0
8,Free Pimp  Zeke ,2977187,Cooper Kupp,WR,LAR,149.9,0
8,Free Pimp  Zeke ,10453,Ted Ginn Jr.,WR,NO,134.1,0
8,Free Pimp  Zeke ,15971,Rex Burkhead,RB,NE,120.8,0
8,Free Pimp  Zeke ,16040,C.J. Anderson,RB,DEN,161.1,0
8,Free Pimp  Zeke ,8439,Aaron Rodgers,QB,GB,129.6,0
8,Free Pimp  Zeke ,3892889,Dede Westbrook,WR,JAX,54.4,0
8,Free Pimp  Zeke ,3025433,Mike Davis,RB,SEA,44.6,0
8,Free Pimp  Zeke ,14979,Bobby Wagner,LB,SEA,150.0,0
8,Free Pimp  Zeke ,13395,Reshad Jones,S,MIA,147.0,0
8,Free Pimp  Zeke ,-16012,Chiefs D/ST,D/ST,KC,1082.0,0
9,Tonie's Tigers,13982,Julio Jones,WR,ATL,208.9,0
9,Tonie's Tigers,14886,Lamar Miller,RB,HOU,175.5,0
9,Tonie's Tigers,2580,Drew Brees,QB,NO,263.56,0
9,Tonie's Tigers,15818,Keenan Allen,WR,LAC,236.2,0
9,Tonie's Tigers,2577134,Ty Montgomery,RB,GB,80.1,0
9,Tonie's Tigers,9761,Delanie Walker,TE,TEN,141.5,0
9,Tonie's Tigers,14053,Randall Cobb,WR,GB,127.4,0
9,Tonie's Tigers,16804,John Brown,WR,BAL,59.4,0
9,Tonie's Tigers,15072,Marvin Jones Jr.,WR,DET,194.6,0
9,Tonie's Tigers,2576623,DeVante Parker,WR,MIA,102.5,0
9,Tonie's Tigers,3066158,Tarik Cohen,RB,CHI,124.64,0
9,Tonie's Tigers,15994,Theo Riddick,RB,DET,129.5,0
9,Tonie's Tigers,14163,Tyrod Taylor,QB,CLE,222.66,0
9,Tonie's Tigers,11609,Wesley Woodyard,LB,TEN,144.0,0
9,Tonie's Tigers,12731,Ryan Succop,K,TEN,151.0,0
9,Tonie's Tigers,3116389,Samaje Perine,RB,WSH,97.5,0
9,Tonie's Tigers,-16004,Bengals D/ST,D/ST,CIN,1210.0,0
10,High Noon,12514,LeSean McCoy,RB,BUF,235.1,0
10,High Noon,2977644,Todd Gurley II,RB,LAR,351.3,0
10,High Noon,5528,Larry Fitzgerald,WR,ARI,206.94,0
10,High Noon,14129,Bilal Powell,RB,NYJ,135.7,0
10,High Noon,2976212,Stefon Diggs,WR,MIN,168.2,0
10,High Noon,5529,Philip Rivers,QB,LAC,271.4,0
10,High Noon,15102,Rishard Matthews,WR,TEN,131.7,0
10,High Noon,16782,Jerick McKinnon,RB,SF,154.6,0
10,High Noon,-16023,Steelers D/ST,D/ST,PIT,1101.0,0
10,High Noon,15835,Zach Ertz,TE,PHI,167.4,0
10,High Noon,-16016,Vikings D/ST,D/ST,MIN,1086.0,0
10,High Noon,2978929,Corey Coleman,WR,CLE,55.0,0
10,High Noon,17372,Chris Boswell,K,PIT,157.0,0
10,High Noon,11247,Jonathan Stewart,RB,NYG,115.2,0
10,High Noon,15705,Josh Gordon,WR,CLE,48.5,0
10,High Noon,13284,Sean Lee,LB,DAL,103.0,0
10,High Noon,9354,Robbie Gould,K,SF,168.0,0
11,Dez (Bryant) Nuts,13983,A.J. Green,WR,CIN,190.3,0
11,Dez (Bryant) Nuts,13215,Dez Bryant,WR,DAL,153.9,0
11,Dez (Bryant) Nuts,10456,Marshawn Lynch,RB,LV,155.2,0
11,Dez (Bryant) Nuts,14912,Alshon Jeffery,WR,PHI,168.4,0
11,Dez (Bryant) Nuts,3116385,Joe Mixon,RB,CIN,128.3,0
11,Dez (Bryant) Nuts,3046439,Hunter Henry,TE,LAC,104.4,0
11,Dez (Bryant) Nuts,2577417,Dak Prescott,QB,DAL,260.66,0
11,Dez (Bryant) Nuts,11278,Matt Forte,RB,NYJ,104.9,0
11,Dez (Bryant) Nuts,2969962,Duke Johnson Jr.,RB,CLE,181.1,0
11,Dez (Bryant) Nuts,15683,Justin Tucker,K,BAL,162.0,0
11,Dez (Bryant) Nuts,14938,Luke Kuechly,LB,CAR,146.0,0
11,Dez (Bryant) Nuts,14012,Andy Dalton,QB,CIN,212.7,0
11,Dez (Bryant) Nuts,4527,Jason Witten,TE,DAL,115.5,0
11,Dez (Bryant) Nuts,2574808,Robby Anderson,WR,NYJ,171.5,0
11,Dez (Bryant) Nuts,2978273,Blake Martinez,LB,GB,154.0,0
11,Dez (Bryant) Nuts,16339,Brandon McManus,K,DEN,102.0,0
11,Dez (Bryant) Nuts,-16008,Lions D/ST,D/ST,DET,1203.0,0
12,Rule #76,14924,T.Y. Hilton,WR,IND,148.1,0
12,Rule #76,17133,Isaiah Crowell,RB,NYJ,133.5,0
12,Rule #76,13295,Emmanuel Sanders,WR,DEN,93.0,0
12,Rule #76,14054,Kyle Rudolph,TE,MIN,132.7,0
12,Rule #76,2576980,Marcus Mariota,QB,TEN,212.48,0
12,Rule #76,9704,Stephen Gostkowski,K,NE,169.0,0
12,Rule #76,3051876,Evan Engram,TE,NYG,143.6,0
12,Rule #76,2971618,Nelson Agholor,WR,PHI,164.5,0
12,Rule #76,8416,Alex Smith,QB,WSH,297.18,0
12,Rule #76,14973,Zach Brown,LB,WSH,132.0,0
12,Rule #76,-16030,Jaguars D/ST,D/ST,JAX,1192.0,0
12,Rule #76,3046409,Alex Collins,RB,BAL,159.5,0
12,Rule #76,2979843,Kenyan Drake,RB,MIA,132.3,0
12,Rule #76,16781,Paul Richardson,WR,WSH,129.3,0
12,Rule #76,16016,Kenny Stills,WR,MIA,148.7,0
12,Rule #76,14958,Demario Davis,LB,NO,147.0,0
12,Rule #76,3071572,Keelan Cole,WR,JAX,113.8,0
13,Dumpster Fire,3060022,Jordan Howard,RB,CHI,188.2,0
13,Dumpster Fire,2976316,Michael Thomas,WR,NO,210.5,0
13,Dumpster Fire,13216,Demaryius Thomas,WR,DEN,165.4,0
13,Dumpster Fire,15847,Travis Kelce,TE,KC,192.0,0
13,Dumpster Fire,13232,Jimmy Graham,TE,GB,143.5,0
13,Dumpster Fire,14881,Russell Wilson,QB,SEA,352.92,0
13,Dumpster Fire,3043078,Derrick Henry,RB,TEN,129.5,0
13,Dumpster Fire,2576716,Jamison Crowder,WR,WSH,128.3,0
13,Dumpster Fire,15920,Latavius Murray,RB,MIN,150.0,0
13,Dumpster Fire,2985659,Wil Lutz,K,NO,159.4,0
13,Dumpster Fire,13981,Mark Ingram,RB,NO,249.0,0
13,Dumpster Fire,3120348,JuJu Smith-Schuster,WR,PIT,172.7,0
13,Dumpster Fire,2976541,Kwon Alexander,LB,TB,105.0,0
13,Dumpster Fire,-16007,Broncos D/ST,D/ST,DEN,1070.0,0
13,Dumpster Fire,3055899,Harrison Butker,K,KC,156.0,0
13,Dumpster Fire,-16017,Patriots D/ST,D/ST,NE,1139.0,0
13,Dumpster Fire,16800,Davante Adams,WR,GB,185.5,0
