week,is_regular,team_id,team_name,points,opp_team_id,opp_team_name,is_bye,outcome
9,True,1,T's Diddy ,128.2,3,Jim Ward's Ole Dick Necks,False,W
9,True,2,Zeke -A Virus,78.44,9,TBD TBD,False,W
9,True,3,Jim Ward's Ole Dick Necks,124.7,1,T's Diddy ,False,L
9,True,4,BUT kicKERs,89.68,10,Maitland Tiburon,False,L
9,True,5,COD Lobby Kyler,97.8,11,Dez (Bryant) Nuts,False,L
9,True,6,SWIFT Kick In The Balls ,85.74,12,Rule  #76,False,L
9,True,8,SCLSU Mud Dogs,144.12,13,Christopher's Kryptonite ,False,L
9,True,9,TBD TBD,74.5,2,Zeke -A Virus,False,L
9,True,10,Maitland Tiburon,90.14,4,BUT kicKERs,False,W
9,True,11,Dez (Bryant) Nuts,116.48,5,COD Lobby Kyler,False,W
9,True,12,Rule  #76,112.22,6,SWIFT Kick In The Balls ,False,W
9,True,13,Christopher's Kryptonite ,165.5,8,SCLSU Mud Dogs,False,W
10,True,1,T's Diddy ,102.66,2,Zeke -A Virus,False,L
10,True,2,Zeke -A Virus,121.94,1,T's Diddy ,False,W
10,True,3,Jim Ward's Ole Dick Necks,87.88,13,Christopher's Kryptonite ,False,L
10,True,4,BUT kicKERs,96.2,6,SWIFT Kick In The Balls ,False,W
10,True,5,COD Lobby Kyler,128.8,12,Rule  #76,False,W
10,True,6,SWIFT Kick In The Balls ,79.42,4,BUT kicKERs,False,L
10,True,8,SCLSU Mud Dogs,140.88,10,Maitland Tiburon,False,W
10,True,9,TBD TBD,117.14,11,Dez (Bryant) Nuts,False,W
10,True,10,Maitland Tiburon,125.5,8,SCLSU Mud Dogs,False,L
10,True,11,Dez (Bryant) Nuts,94.04,9,TBD TBD,False,L
10,True,12,Rule  #76,66.06,5,COD Lobby Kyler,False,L
10,True,13,Christopher's Kryptonite ,104.5,3,Jim Ward's Ole Dick Necks,False,W
11,True,1,T's Diddy ,117.34,11,Dez (Bryant) Nuts,False,W
11,True,2,Zeke -A Virus,109.26,13,Christopher's Kryptonite ,False,L
11,True,3,Jim Ward's Ole Dick Necks,102.8,10,Maitland Tiburon,False,L
11,True,4,BUT kicKERs,100.74,5,COD Lobby Kyler,False,W
11,True,5,COD Lobby Kyler,100.54,4,BUT kicKERs,False,L
11,True,6,SWIFT Kick In The Balls ,148.8,8,SCLSU Mud Dogs,False,L
11,True,8,SCLSU Mud Dogs,160.48,6,SWIFT Kick In The Balls ,False,W
11,True,9,TBD TBD,126.8,12,Rule  #76,False,W
11,True,10,Maitland Tiburon,144.1,3,Jim Ward's Ole Dick Necks,False,W
11,True,11,Dez (Bryant) Nuts,56.5,1,T's Diddy ,False,L
11,True,12,Rule  #76,98.16,9,TBD TBD,False,L
11,True,13,Christopher's Kryptonite ,113.18,2,Zeke -A Virus,False,W
12,True,1,T's Diddy ,116.84,12,Rule  #76,False,L
12,True,2,Zeke -A Virus,94.7,10,Maitland Tiburon,False,L
12,True,3,Jim Ward's Ole Dick Necks,106.86,6,SWIFT Kick In The Balls ,False,L
12,True,4,BUT kicKERs,95.06,9,TBD TBD,False,L
12,True,5,COD Lobby Kyler,170.64,8,SCLSU Mud Dogs,False,W
12,True,6,SWIFT Kick In The Balls ,118.7,3,Jim Ward's Ole Dick Necks,False,W
12,True,8,SCLSU Mud Dogs,110.74,5,COD Lobby Kyler,False,L
12,True,9,TBD TBD,118.56,4,BUT kicKERs,False,W
12,True,10,Maitland Tiburon,141.36,2,Zeke -A Virus,False,W
12,True,11,Dez (Bryant) Nuts,99.1,13,Christopher's Kryptonite ,False,L
12,True,12,Rule  #76,123.06,1,T's Diddy ,False,W
12,True,13,Christopher's Kryptonite ,141.92,11,Dez (Bryant) Nuts,False,W
13,True,1,T's Diddy ,106.86,4,BUT kicKERs,False,L
13,True,2,Zeke -A Virus,120.82,6,SWIFT Kick In The Balls ,False,W
13,True,3,Jim Ward's Ole Dick Necks,64.74,5,COD Lobby Kyler,False,L
13,True,4,BUT kicKERs,140.1,1,T's Diddy ,False,W
13,True,5,COD Lobby Kyler,143.38,3,Jim Ward's Ole Dick Necks,False,W
13,True,6,SWIFT Kick In The Balls ,106.54,2,Zeke -A Virus,False,L
13,True,8,SCLSU Mud Dogs,136.36,9,TBD TBD,False,W
13,True,9,TBD TBD,89.7,8,SCLSU Mud Dogs,False,L
13,True,10,Maitland Tiburon,153.0,11,Dez (Bryant) Nuts,False,W
13,True,11,Dez (Bryant) Nuts,91.8,10,Maitland Tiburon,False,L
13,True,12,Rule  #76,64.44,13,Christopher's Kryptonite ,False,L
13,True,13,Christopher's Kryptonite ,123.82,12,Rule  #76,False,W
14,True,1,T's Diddy ,112.12,13,Christopher's Kryptonite ,False,L
14,True,2,Zeke -A Virus,83.68,5,COD Lobby Kyler,False,L
14,True,3,Jim Ward's Ole Dick Necks,113.6,9,TBD TBD,False,W
14,True,4,BUT kicKERs,121.0,8,SCLSU Mud Dogs,False,W
14,True,5,COD Lobby Kyler,131.26,2,Zeke -A Virus,False,W
14,True,6,SWIFT Kick In The Balls ,70.36,11,Dez (Bryant) Nuts,False,L
14,True,8,SCLSU Mud Dogs,115.48,4,BUT kicKERs,False,L
14,True,9,TBD TBD,89.48,3,Jim Ward's Ole Dick Necks,False,L
14,True,10,Maitland Tiburon,122.38,12,Rule  #76,False,W
14,True,11,Dez (Bryant) Nuts,101.4,6,SWIFT Kick In The Balls ,False,W
14,True,12,Rule  #76,55.72,10,Maitland Tiburon,False,L
14,True,13,Christopher's Kryptonite ,148.08,1,T's Diddy ,False,W
15,False,1,T's Diddy ,126.82,12,Rule  #76,False,W
15,False,2,Zeke -A Virus,143.74,9,TBD TBD,False,W
15,False,3,Jim Ward's Ole Dick Necks,142.3,6,SWIFT Kick In The Balls ,False,W
15,False,4,BUT kicKERs,120.86,13,Christopher's Kryptonite ,False,W
15,False,5,COD Lobby Kyler,93.12,10,Maitland Tiburon,False,L
15,False,6,SWIFT Kick In The Balls ,115.9,3,Jim Ward's Ole Dick Necks,False,L
15,False,8,SCLSU Mud Dogs,124.98,11,Dez (Bryant) Nuts,False,W
15,False,9,TBD TBD,120.02,2,Zeke -A Virus,False,L
15,False,10,Maitland Tiburon,129.1,5,COD Lobby Kyler,False,W
15,False,11,Dez (Bryant) Nuts,95.68,8,SCLSU Mud Dogs,False,L
15,False,12,Rule  #76,110.1,1,T's Diddy ,False,L
15,False,13,Christopher's Kryptonite ,112.96,4,BUT kicKERs,False,L
16,False,1,T's Diddy ,84.36,3,Jim Ward's Ole Dick Necks,False,L
16,False,2,Zeke -A Virus,116.26,4,BUT kicKERs,False,W
16,False,3,Jim Ward's Ole Dick Necks,166.66,1,T's Diddy ,False,W
16,False,4,BUT kicKERs,109.1,2,Zeke -A Virus,False,L
16,False,5,COD Lobby Kyler,74.5,13,Christopher's Kryptonite ,False,L
16,False,6,SWIFT Kick In The Balls ,111.6,12,Rule  #76,False,W
16,False,8,SCLSU Mud Dogs,127.66,10,Maitland Tiburon,False,W
16,False,9,TBD TBD,110.7,11,Dez (Bryant) Nuts,False,W
16,False,10,Maitland Tiburon,125.5,8,SCLSU Mud Dogs,False,L
16,False,11,Dez (Bryant) Nuts,107.8,9,TBD TBD,False,L
16,False,12,Rule  #76,88.2,6,SWIFT Kick In The Balls ,False,L
16,False,13,Christopher's Kryptonite ,127.18,5,COD Lobby Kyler,False,W
17,False,1,T's Diddy ,97.08,12,Rule  #76,False,W
17,False,2,Zeke -A Virus,88.32,8,SCLSU Mud Dogs,False,L
17,False,3,Jim Ward's Ole Dick Necks,128.3,6,SWIFT Kick In The Balls ,False,W
17,False,4,BUT kicKERs,74.5,10,Maitland Tiburon,False,L
17,False,5,COD Lobby Kyler,80.42,11,Dez (Bryant) Nuts,False,L
17,False,6,SWIFT Kick In The Balls ,87.0,3,Jim Ward's Ole Dick Necks,False,L
17,False,8,SCLSU Mud Dogs,103.9,2,Zeke -A Virus,False,W
17,False,9,TBD TBD,121.08,13,Christopher's Kryptonite ,False,W
17,False,10,Maitland Tiburon,75.16,4,BUT kicKERs,False,W
17,False,11,Dez (Bryant) Nuts,155.2,5,COD Lobby Kyler,False,W
17,False,12,Rule  #76,53.1,1,T's Diddy ,False,L
17,False,13,Christopher's Kryptonite ,101.6,9,TBD TBD,False,L
