team_id,team_name,player_id,player_name,position,pro_team,total_points,projected_total_points
1,"Jim, Tannehill, Laundry ",3116593,Dalvin Cook,RB,MIN,315.8,257.43
1,"Jim, Tannehill, Laundry ",4045163,Miles Sanders,RB,PHI,158.4,222.61
1,"Jim, Tannehill, Laundry ",16799,Allen Robinson II,WR,CHI,212.9,181.23
1,"Jim, Tannehill, Laundry ",2576925,Darren Waller,TE,LV,227.1,152.22
1,"Jim, Tannehill, Laundry ",3122840,Deshaun Watson,QB,HOU,370.32,319.41
1,"Jim, Tannehill, Laundry ",15818,Keenan Allen,WR,LAC,196.1,171.7
1,"Jim, Tannehill, Laundry ",4048244,Alexander Mattison,RB,MIN,80.4,91.31
1,"Jim, Tannehill, Laundry ",3119195,Chase Edmonds,RB,ARI,142.5,75.4
1,"Jim, Tannehill, Laundry ",3056362,Darius Leonard,LB,IND,148.0,166.03
1,"Jim, Tannehill, Laundry ",16790,Jarvis Landry,WR,CLE,151.96,171.49
1,"Jim, Tannehill, Laundry ",2976316,Michael Thomas,WR,NO,63.9,245.93
1,"Jim, Tannehill, Laundry ",3916148,Tony Pollard,RB,DAL,108.7,89.21
1,"Jim, Tannehill, Laundry ",-16015,Dolphins D/ST,D/ST,MIA,105.0,85.04
1,"Jim, Tannehill, Laundry ",-16018,Saints D/ST,D/ST,NO,122.0,113.05
1,"Jim, Tannehill, Laundry ",3915823,Keke Coutee,WR,HOU,70.5,0.0
1,"Jim, Tannehill, Laundry ",3932430,Jalen Guyton,WR,LAC,86.1,28.55
1,"Jim, Tannehill, Laundry ",17427,Cairo Santos,K,CHI,138.0,97.33
2,Lamar  The Merrier!,3916387,Lamar Jackson,QB,BAL,334.78,339.52
2,Lamar  The Merrier!,13981,Mark Ingram II,RB,None,49.9,148.35
2,Lamar  The Merrier!,4241389,CeeDee Lamb,WR,DAL,182.7,123.97
2,Lamar  The Merrier!,2573401,Tyler Higbee,TE,LAR,107.2,130.65
2,Lamar  The Merrier!,4035538,David Montgomery,RB,CHI,238.8,156.05
2,Lamar  The Merrier!,5536,Ben Roethlisberger,QB,PIT,268.22,240.74
2,Lamar  The Merrier!,16725,Sammy Watkins,WR,KC,71.9,136.23
2,Lamar  The Merrier!,3051750,Zach Cunningham,LB,HOU,173.0,138.26
2,Lamar  The Merrier!,4046692,Chase Claypool,WR,PIT,189.9,86.78
2,Lamar  The Merrier!,2980453,Jamaal Williams,RB,GB,113.6,89.7
2,Lamar  The Merrier!,3042910,Rashard Higgins,WR,CLE,105.4,29.53
2,Lamar  The Merrier!,15860,Jordan Reed,TE,SF,61.1,42.09
2,Lamar  The Merrier!,3051926,Gus Edwards,RB,BAL,126.7,49.89
2,Lamar  The Merrier!,4040655,Darnell Mooney,WR,CHI,122.6,10.1
2,Lamar  The Merrier!,3917232,Tyler Bass,K,BUF,152.0,120.49
2,Lamar  The Merrier!,3055899,Harrison Butker,K,KC,133.0,142.27
2,Lamar  The Merrier!,-16024,Chargers D/ST,D/ST,LAC,72.0,102.05
3,Jim Ward's Ole Dick Necks,3042519,Aaron Jones,RB,GB,235.4,218.01
3,Jim Ward's Ole Dick Necks,3139477,Patrick Mahomes,QB,KC,377.4,340.97
3,Jim Ward's Ole Dick Necks,2576434,Melvin Gordon III,RB,DEN,184.4,176.13
3,Jim Ward's Ole Dick Necks,3115364,Leonard Fournette,RB,TB,114.0,129.02
3,Jim Ward's Ole Dick Necks,3924365,Hayden Hurst,TE,ATL,122.1,115.58
3,Jim Ward's Ole Dick Necks,3051909,Daniel Carlson,K,LV,153.0,114.43
3,Jim Ward's Ole Dick Necks,2976592,Sterling Shepard,WR,NYG,131.5,160.69
3,Jim Ward's Ole Dick Necks,4212909,David Moore,WR,SEA,101.3,33.06
3,Jim Ward's Ole Dick Necks,16813,Logan Thomas,TE,WSH,144.62,63.71
