team_id,team_name,player_id,player_name,position,pro_team,total_points,projected_total_points
1,A team has no name,16799,Allen Robinson,WR,JAX,155.5,0
1,A team has no name,9705,Brandon Marshall,WR,NYG,126.5,0
1,A team has no name,12514,LeSean McCoy,RB,BUF,263.0,0
1,A team has no name,12563,Michael Crabtree,WR,LV,188.5,0
1,A team has no name,16724,Blake Bortles,QB,JAX,260.5,0
1,A team has no name,16757,Derek Carr,QB,LV,257.0,0
1,A team has no name,14851,Terrelle Pryor Sr.,WR,WSH,167.5,0
1,A team has no name,15952,Mike Gillislee,RB,BUF,119.5,0
1,A team has no name,2575408,Robert Kelley,RB,WSH,116.0,0
1,A team has no name,2576237,Thomas Rawls,RB,SEA,64.5,0
1,A team has no name,2148,Sebastian Janikowski,K,LV,134.0,0
1,A team has no name,16732,Eric Ebron,TE,DET,109.5,0
1,A team has no name,16727,Ryan Shazier,LB,PIT,108.0,0
1,A team has no name,17402,Seth Roberts,WR,LV,86.0,0
1,A team has no name,14023,Mason Foster,LB,WSH,128.0,0
1,A team has no name,-16010,Titans D/ST,D/ST,TEN,1013.0,0
1,A team has no name,2520698,Cameron Meredith,WR,CHI,145.0,0
2,FOR WHOM O'DELL TOLLS,2977644,Todd Gurley,RB,LAR,164.5,0
2,FOR WHOM O'DELL TOLLS,14912,Alshon Jeffery,WR,PHI,117.0,0
2,FOR WHOM O'DELL TOLLS,10475,Greg Olsen,TE,CAR,163.0,0
2,FOR WHOM O'DELL TOLLS,14005,DeMarco Murray,RB,TEN,255.5,0
2,FOR WHOM O'DELL TOLLS,2515416,Jeremy Langford,RB,CHI,56.5,0
2,FOR WHOM O'DELL TOLLS,11283,DeSean Jackson,WR,TB,147.0,0
2,FOR WHOM O'DELL TOLLS,14012,Andy Dalton,QB,CIN,251.0,0
2,FOR WHOM O'DELL TOLLS,2622,Steve Smith Sr.,WR,BAL,145.0,0
2,FOR WHOM O'DELL TOLLS,2969939,Jameis Winston,QB,TB,244.0,0
2,FOR WHOM O'DELL TOLLS,15349,Cole Beasley,WR,DAL,142.5,0
2,FOR WHOM O'DELL TOLLS,14402,Chris Hogan,WR,NE,105.0,0
2,FOR WHOM O'DELL TOLLS,11923,Steven Hauschka,K,BUF,138.0,0
2,FOR WHOM O'DELL TOLLS,14860,Craig Robertson,LB,NO,123.0,0
2,FOR WHOM O'DELL TOLLS,2576623,DeVante Parker,WR,MIA,122.0,0
2,FOR WHOM O'DELL TOLLS,2971589,Paul Perkins,RB,NYG,62.5,0
2,FOR WHOM O'DELL TOLLS,-16030,Jaguars D/ST,D/ST,JAX,1061.0,0
2,FOR WHOM O'DELL TOLLS,14360,Matt Asiata,RB,MIN,107.0,0
