team_id,team_name,player_id,player_name,position,pro_team,total_points,projected_total_points
1,"Here Kittle, Kittle",14881,Russell Wilson,QB,SEA,242.82,316.67
1,"Here Kittle, Kittle",3128720,Nick Chubb,RB,CLE,206.3,241.74
1,"Here Kittle, Kittle",4360294,Antonio Gibson,RB,WSH,209.1,236.65
1,"Here Kittle, Kittle",15818,Keenan Allen,WR,LAC,206.8,202.01
1,"Here Kittle, Kittle",3040151,George Kittle,TE,SF,164.5,184.09
1,"Here Kittle, Kittle",3126486,Deebo Samuel,WR,SF,301.46,159.29
1,"Here Kittle, Kittle",-16017,Patriots D/ST,D/ST,NE,148.0,104.96
1,"Here Kittle, Kittle",4239993,Tee Higgins,WR,CIN,185.1,175.78
1,"Here Kittle, Kittle",3930086,Dawson Knox,TE,BUF,143.6,91.16
1,"Here Kittle, Kittle",3915511,Joe Burrow,QB,CIN,316.24,282.87
1,"Here Kittle, Kittle",3125116,D'Onta Foreman,RB,TEN,89.4,0.0
1,"Here Kittle, Kittle",3929630,Saquon Barkley,RB,NYG,128.1,251.61
1,"Here Kittle, Kittle",4043130,Jordyn Brooks,LB,SEA,188.0,129.2
1,"Here Kittle, Kittle",11122,Matt Prater,K,ARI,147.0,131.38
1,"Here Kittle, Kittle",-16026,Seahawks D/ST,D/ST,SEA,62.0,76.03
1,"Here Kittle, Kittle",3116136,Justin Jackson,RB,LAC,82.2,77.46
1,"Here Kittle, Kittle",4362452,Jaret Patterson,RB,WSH,50.9,44.22
2,Zeke -A Virus,3918298,Josh Allen,QB,BUF,404.58,377.5
2,Zeke -A Virus,3051392,Ezekiel Elliott,RB,DAL,229.56,246.46
2,Zeke -A Virus,16737,Mike Evans,WR,TB,227.5,205.66
2,Zeke -A Virus,2977187,Cooper Kupp,WR,LAR,368.0,189.21
2,Zeke -A Virus,13934,Antonio Brown,WR,None,100.1,153.24
2,Zeke -A Virus,2976592,Sterling Shepard,WR,NYG,62.7,119.34
2,Zeke -A Virus,4241416,Chuba Hubbard,RB,CAR,126.1,52.88
2,Zeke -A Virus,3915507,Jerome Baker,LB,MIA,107.0,136.42
2,Zeke -A Virus,3139602,D'Ernest Johnson,RB,CLE,95.6,24.26
2,Zeke -A Virus,3116689,Cole Holcomb,LB,WSH,160.0,76.54
