week,is_regular,team_id,team_name,points,opp_team_id,opp_team_name,is_bye,outcome
8,True,10,Silence of the Lamb,100.58,11,ConcreteJungleWet DreamTomato,False,L
8,True,11,ConcreteJungleWet DreamTomato,115.06,10,Silence of the Lamb,False,W
8,True,12,Blake's Holographic Charizard,123.1,5,Flowers for Allgeiernon,False,W
8,True,13,Christopher's Kryptonite ,111.38,8,SCLSU Mud Dogs,False,L
8,True,14,Deston's Ride or Dies ,122.02,1,Nico Suave,False,W
9,True,1,Nico Suave,107.8,8,SCLSU Mud Dogs,False,L
9,True,3,Jim Ward's Ole Dick Necks,95.0,9,Men of Will,False,L
9,True,4,Injured Reserve ,102.26,5,Flowers for Allgeiernon,False,L
9,True,5,Flowers for Allgeiernon,124.54,4,Injured Reserve ,False,W
9,True,6,Thom-ASS,107.64,14,Deston's Ride or Dies ,False,L
9,True,8,SCLSU Mud Dogs,136.32,1,Nico Suave,False,W
9,True,9,Men of Will,102.02,3,Jim Ward's Ole Dick Necks,False,W
9,True,10,Silence of the Lamb,114.96,12,Blake's Holographic Charizard,False,L
9,True,11,ConcreteJungleWet DreamTomato,101.1,13,Christopher's Kryptonite ,False,L
9,True,12,Blake's Holographic Charizard,142.1,10,Silence of the Lamb,False,W
9,True,13,Christopher's Kryptonite ,119.68,11,ConcreteJungleWet DreamTomato,False,W
9,True,14,Deston's Ride or Dies ,117.72,6,Thom-ASS,False,W
10,True,1,Nico Suave,97.92,11,ConcreteJungleWet DreamTomato,False,W
10,True,3,Jim Ward's Ole Dick Necks,127.9,5,Flowers for Allgeiernon,False,L
10,True,4,Injured Reserve ,99.2,10,Silence of the Lamb,False,L
10,True,5,Flowers for Allgeiernon,152.7,3,Jim Ward's Ole Dick Necks,False,W
10,True,6,Thom-ASS,145.62,8,SCLSU Mud Dogs,False,W
10,True,8,SCLSU Mud Dogs,110.28,6,Thom-ASS,False,L
10,True,9,Men of Will,105.14,14,Deston's Ride or Dies ,False,L
10,True,10,Silence of the Lamb,103.94,4,Injured Reserve ,False,W
10,True,11,ConcreteJungleWet DreamTomato,84.92,1,Nico Suave,False,L
10,True,12,Blake's Holographic Charizard,118.5,13,Christopher's Kryptonite ,False,L
10,True,13,Christopher's Kryptonite ,132.4,12,Blake's Holographic Charizard,False,W
10,True,14,Deston's Ride or Dies ,147.04,9,Men of Will,False,W
11,True,1,Nico Suave,153.02,12,Blake's Holographic Charizard,False,W
11,True,3,Jim Ward's Ole Dick Necks,104.04,10,Silence of the Lamb,False,W
11,True,4,Injured Reserve ,109.12,13,Christopher's Kryptonite ,False,L
11,True,5,Flowers for Allgeiernon,107.7,14,Deston's Ride or Dies ,False,W
11,True,6,Thom-ASS,128.4,11,ConcreteJungleWet DreamTomato,False,W
11,True,8,SCLSU Mud Dogs,88.8,9,Men of Will,False,L
11,True,9,Men of Will,117.68,8,SCLSU Mud Dogs,False,W
11,True,10,Silence of the Lamb,98.24,3,Jim Ward's Ole Dick Necks,False,L
11,True,11,ConcreteJungleWet DreamTomato,81.64,6,Thom-ASS,False,L
11,True,12,Blake's Holographic Charizard,100.22,1,Nico Suave,False,L
11,True,13,Christopher's Kryptonite ,145.2,4,Injured Reserve ,False,W
11,True,14,Deston's Ride or Dies ,100.44,5,Flowers for Allgeiernon,False,L
12,True,1,Nico Suave,136.36,4,Injured Reserve ,False,W
12,True,3,Jim Ward's Ole Dick Necks,115.36,13,Christopher's Kryptonite ,False,W
12,True,4,Injured Reserve ,67.84,1,Nico Suave,False,L
12,True,5,Flowers for Allgeiernon,136.52,8,SCLSU Mud Dogs,False,L
12,True,6,Thom-ASS,145.16,12,Blake's Holographic Charizard,False,W
12,True,8,SCLSU Mud Dogs,173.88,5,Flowers for Allgeiernon,False,W
12,True,9,Men of Will,104.12,11,ConcreteJungleWet DreamTomato,False,L
12,True,10,Silence of the Lamb,71.16,14,Deston's Ride or Dies ,False,L
12,True,11,ConcreteJungleWet DreamTomato,158.08,9,Men of Will,False,W
12,True,12,Blake's Holographic Charizard,88.56,6,Thom-ASS,False,L
12,True,13,Christopher's Kryptonite ,106.42,3,Jim Ward's Ole Dick Necks,False,L
12,True,14,Deston's Ride or Dies ,104.16,10,Silence of the Lamb,False,W
13,True,1,Nico Suave,119.9,3,Jim Ward's Ole Dick Necks,False,L
13,True,3,Jim Ward's Ole Dick Necks,128.64,1,Nico Suave,False,W
13,True,4,Injured Reserve ,70.24,6,Thom-ASS,False,L
13,True,5,Flowers for Allgeiernon,111.02,11,ConcreteJungleWet DreamTomato,False,W
13,True,6,Thom-ASS,97.9,4,Injured Reserve ,False,W
13,True,8,SCLSU Mud Dogs,113.86,10,Silence of the Lamb,False,L
13,True,9,Men of Will,68.62,12,Blake's Holographic Charizard,False,L
13,True,10,Silence of the Lamb,115.48,8,SCLSU Mud Dogs,False,W
13,True,11,ConcreteJungleWet DreamTomato,94.74,5,Flowers for Allgeiernon,False,L
13,True,12,Blake's Holographic Charizard,95.76,9,Men of Will,False,W
13,True,13,Christopher's Kryptonite ,143.84,14,Deston's Ride or Dies ,False,W
13,True,14,Deston's Ride or Dies ,108.34,13,Christopher's Kryptonite ,False,L
14,True,1,Nico Suave,115.54,14,Deston's Ride or Dies ,False,W
14,True,3,Jim Ward's Ole Dick Necks,123.06,6,Thom-ASS,False,W
14,True,4,Injured Reserve ,86.92,9,Men of Will,False,L
14,True,5,Flowers for Allgeiernon,137.94,12,Blake's Holographic Charizard,False,W
14,True,6,Thom-ASS,99.5,3,Jim Ward's Ole Dick Necks,False,L
14,True,8,SCLSU Mud Dogs,112.04,13,Christopher's Kryptonite ,False,L
14,True,9,Men of Will,129.24,4,Injured Reserve ,False,W
14,True,10,Silence of the Lamb,146.06,11,ConcreteJungleWet DreamTomato,False,W
14,True,11,ConcreteJungleWet DreamTomato,87.1,10,Silence of the Lamb,False,L
14,True,12,Blake's Holographic Charizard,111.34,5,Flowers for Allgeiernon,False,L
14,True,13,Christopher's Kryptonite ,154.96,8,SCLSU Mud Dogs,False,W
14,True,14,Deston's Ride or Dies ,107.86,1,Nico Suave,False,L
15,False,1,Nico Suave,83.66,11,ConcreteJungleWet DreamTomato,False,W
15,False,3,Jim Ward's Ole Dick Necks,135.9,9,Men of Will,False,W
15,False,4,Injured Reserve ,121.3,12,Blake's Holographic Charizard,False,W
15,False,5,Flowers for Allgeiernon,180.12,14,Deston's Ride or Dies ,False,W
15,False,6,Thom-ASS,129.4,10,Silence of the Lamb,False,W
15,False,8,SCLSU Mud Dogs,85.34,13,Christopher's Kryptonite ,False,L
15,False,9,Men of Will,109.82,3,Jim Ward's Ole Dick Necks,False,L
15,False,10,Silence of the Lamb,123.1,6,Thom-ASS,False,L
15,False,11,ConcreteJungleWet DreamTomato,76.96,1,Nico Suave,False,L
15,False,12,Blake's Holographic Charizard,105.68,4,Injured Reserve ,False,L
15,False,13,Christopher's Kryptonite ,116.4,8,SCLSU Mud Dogs,False,W
15,False,14,Deston's Ride or Dies ,126.12,5,Flowers for Allgeiernon,False,L
16,False,1,Nico Suave,129.86,4,Injured Reserve ,False,W
16,False,3,Jim Ward's Ole Dick Necks,140.9,6,Thom-ASS,False,W
16,False,4,Injured Reserve ,86.08,1,Nico Suave,False,L
16,False,5,Flowers for Allgeiernon,133.48,13,Christopher's Kryptonite ,False,L
16,False,6,Thom-ASS,117.6,3,Jim Ward's Ole Dick Necks,False,L
16,False,8,SCLSU Mud Dogs,97.82,9,Men of Will,False,W
16,False,9,Men of Will,89.7,8,SCLSU Mud Dogs,False,L
16,False,10,Silence of the Lamb,77.9,14,Deston's Ride or Dies ,False,L
16,False,11,ConcreteJungleWet DreamTomato,133.7,12,Blake's Holographic Charizard,False,W
16,False,12,Blake's Holographic Charizard,114.9,11,ConcreteJungleWet DreamTomato,False,L
16,False,13,Christopher's Kryptonite ,186.1,5,Flowers for Allgeiernon,False,W
16,False,14,Deston's Ride or Dies ,119.06,10,Silence of the Lamb,False,W
17,False,1,Nico Suave,108.58,11,ConcreteJungleWet DreamTomato,False,W
17,False,3,Jim Ward's Ole Dick Necks,133.64,13,Christopher's Kryptonite ,False,L
17,False,4,Injured Reserve ,57.86,12,Blake's Holographic Charizard,False,L
17,False,5,Flowers for Allgeiernon,121.06,6,Thom-ASS,False,W
17,False,6,Thom-ASS,106.3,5,Flowers for Allgeiernon,False,L
17,False,8,SCLSU Mud Dogs,71.78,14,Deston's Ride or Dies ,False,L
17,False,9,Men of Will,102.88,10,Silence of the Lamb,False,L
17,False,10,Silence of the Lamb,117.04,9,Men of Will,False,W
17,False,11,ConcreteJungleWet DreamTomato,99.12,1,Nico Suave,False,L
17,False,12,Blake's Holographic Charizard,84.8,4,Injured Reserve ,False,W
17,False,13,Christopher's Kryptonite ,174.62,3,Jim Ward's Ole Dick Necks,False,W
17,False,14,Deston's Ride or Dies ,88.48,8,SCLSU Mud Dogs,False,W
