week,is_playoff,team_id,team_name,player_id,player_name,position,slot,started,points,projected_points,on_bye
1,False,1,Nico Suave,2577417,Dak Prescott,QB,BE,False,8.82,16.53,False
1,False,1,Nico Suave,4372019,Jerome Ford,RB,RB/WR/TE,True,2.0,12.36,False
1,False,1,Nico Suave,3068267,Austin Ekeler,RB,BE,False,7.2,10.42,False
1,False,1,Nico Suave,3124005,Zaire Franklin,LB,DP,True,4.0,10.01,False
1,False,1,Nico Suave,4360438,Brandon Aiyuk,WR,IR,False,0.0,0.0,False
1,False,1,Nico Suave,-16025,49ers D/ST,D/ST,D/ST,True,10.0,6.29,False
1,False,1,Nico Suave,4249087,Matt Gay,K,K,True,3.0,8.17,False
1,False,1,Nico Suave,4038441,Justice Hill,RB,BE,False,-0.6,5.43,False
1,False,1,Nico Suave,4360310,Trevor Lawrence,QB,QB,True,10.32,17.98,False
1,False,13,Christopher's Kryptonite ,4430807,Bijan Robinson,RB,RB,True,21.4,17.88,False
1,False,13,Christopher's Kryptonite ,4362238,Chase Brown,RB,RB,True,12.1,15.79,False
1,False,13,Christopher's Kryptonite ,4430878,Jaxon Smith-Njigba,WR,WR,True,14.9,12.05,False
1,False,13,Christopher's Kryptonite ,3915511,Joe Burrow,QB,QB,True,8.82,19.98,False
1,False,13,Christopher's Kryptonite ,3925357,Calvin Ridley,WR,WR,True,4.7,9.57,False
1,False,13,Christopher's Kryptonite ,4035538,David Montgomery,RB,RB/WR/TE,True,6.3,11.25,False
1,False,13,Christopher's Kryptonite ,4819231,Kaleb Johnson,RB,BE,False,-0.2,4.7,False
1,False,13,Christopher's Kryptonite ,4701936,Matthew Golden,WR,BE,False,2.6,10.22,False
1,False,13,Christopher's Kryptonite ,4428209,Ricky Pearsall,WR,BE,False,13.8,10.71,False
1,False,13,Christopher's Kryptonite ,3116165,Chris Godwin Jr.,WR,IR,False,0.0,0.0,False
1,False,13,Christopher's Kryptonite ,3051876,Evan Engram,TE,TE,True,3.6,7.64,False
1,False,13,Christopher's Kryptonite ,4685279,Jaydon Blue,RB,BE,False,0.0,0.0,False
1,False,13,Christopher's Kryptonite ,4242355,Jake Ferguson,TE,BE,False,4.8,6.96,False
1,False,13,Christopher's Kryptonite ,-16022,Cardinals D/ST,D/ST,D/ST,True,4.0,7.02,False
1,False,13,Christopher's Kryptonite ,16460,Adam Thielen,WR,BE,False,2.0,8.88,False
1,False,13,Christopher's Kryptonite ,3150744,Chase McLaughlin,K,K,True,5.0,8.74,False
1,False,13,Christopher's Kryptonite ,-16026,Seahawks D/ST,D/ST,BE,False,7.0,4.84,False
1,False,13,Christopher's Kryptonite ,3918330,Logan Wilson,LB,DP,True,7.0,9.2,False
1,False,8,SCLSU Mud Dogs,4429795,Jahmyr Gibbs,RB,RB,True,10.0,16.62,False
1,False,8,SCLSU Mud Dogs,4432665,Brock Bowers,TE,TE,True,13.8,12.08,False
1,False,8,SCLSU Mud Dogs,4426348,Jayden Daniels,QB,QB,True,20.12,20.96,False
1,False,8,SCLSU Mud Dogs,16800,Davante Adams,WR,WR,True,7.1,12.02,False
1,False,8,SCLSU Mud Dogs,3915416,DJ Moore,WR,RB/WR/TE,True,7.1,10.94,False
1,False,8,SCLSU Mud Dogs,3916148,Tony Pollard,RB,RB,True,7.4,11.41,False
1,False,8,SCLSU Mud Dogs,4428331,Rashee Rice,WR,BE,False,0.0,0.0,False
1,False,8,SCLSU Mud Dogs,4360569,Jordan Mason,RB,BE,False,8.0,7.48,False
1,False,8,SCLSU Mud Dogs,4429205,Jordan Addison,WR,BE,False,0.0,0.0,False
1,False,8,SCLSU Mud Dogs,4429013,Tank Bigsby,RB,BE,False,1.2,8.22,False
1,False,8,SCLSU Mud Dogs,4688813,Josh Downs,WR,WR,True,2.2,8.47,False
1,False,8,SCLSU Mud Dogs,4360423,Michael Penix Jr.,QB,BE,False,24.02,14.84,False
1,False,8,SCLSU Mud Dogs,-16021,Eagles D/ST,D/ST,D/ST,True,2.0,6.16,False
1,False,8,SCLSU Mud Dogs,4360248,Kyle Pitts Sr.,TE,BE,False,9.4,7.53,False
1,False,8,SCLSU Mud Dogs,4369863,Cedric Tillman,WR,BE,False,13.7,8.76,False
1,False,8,SCLSU Mud Dogs,2985659,Wil Lutz,K,K,True,8.0,8.15,False
1,False,8,SCLSU Mud Dogs,3117253,Bobby Okereke,LB,DP,True,16.0,9.43,False
1,False,11,ConcreteJungleWet DreamTomato,4890973,Ashton Jeanty,RB,RB,True,11.0,15.69,False
1,False,11,ConcreteJungleWet DreamTomato,4595348,Malik Nabers,WR,WR,True,9.6,15.7,False
1,False,11,ConcreteJungleWet DreamTomato,4379399,James Cook III,RB,RB,True,18.7,13.49,False
1,False,11,ConcreteJungleWet DreamTomato,3116406,Tyreek Hill,WR,WR,True,6.0,12.31,False
1,False,11,ConcreteJungleWet DreamTomato,3139477,Patrick Mahomes,QB,QB,True,26.02,19.81,False
1,False,11,ConcreteJungleWet DreamTomato,4036133,T.J. Hockenson,TE,TE,True,3.0,8.82,False
1,False,11,ConcreteJungleWet DreamTomato,3116385,Joe Mixon,RB,IR,False,0.0,0.0,False
1,False,11,ConcreteJungleWet DreamTomato,4241463,Jerry Jeudy,WR,RB/WR/TE,True,10.1,12.09,False
1,False,11,ConcreteJungleWet DreamTomato,4685702,Quinshon Judkins,RB,BE,False,0.0,0.0,False
1,False,11,ConcreteJungleWet DreamTomato,-16034,Texans D/ST,D/ST,D/ST,True,8.0,5.9,False
1,False,11,ConcreteJungleWet DreamTomato,4035687,Michael Pittman Jr.,WR,BE,False,17.0,9.45,False
1,False,11,ConcreteJungleWet DreamTomato,4361741,Brock Purdy,QB,BE,False,16.78,16.85,False
1,False,11,ConcreteJungleWet DreamTomato,3046439,Hunter Henry,TE,BE,False,8.6,7.24,False
1,False,11,ConcreteJungleWet DreamTomato,4372561,Isaac Guerendo,RB,BE,False,0.0,1.92,False
1,False,11,ConcreteJungleWet DreamTomato,4040655,Darnell Mooney,WR,BE,False,0.0,0.0,False
1,False,11,ConcreteJungleWet DreamTomato,3045282,T.J. Watt,DE,BE,False,5.0,5.95,False
1,False,11,ConcreteJungleWet DreamTomato,4692025,Brian Branch,S,DP,True,5.0,8.01,False
1,False,11,ConcreteJungleWet DreamTomato,3055899,Harrison Butker,K,K,True,11.0,8.26,False
1,False,12,Blake's Holographic Charizard,3929630,Saquon Barkley,RB,RB,True,16.4,19.54,False
1,False,12,Blake's Holographic Charizard,4612826,Ladd McConkey,WR,WR,True,10.4,12.25,False
1,False,12,Blake's Holographic Charizard,4239993,Tee Higgins,WR,WR,True,4.8,12.8,False
1,False,12,Blake's Holographic Charizard,3045147,James Conner,RB,RB,True,12.4,14.03,False
1,False,12,Blake's Holographic Charizard,4241416,Chuba Hubbard,RB,BE,False,16.4,13.96,False
1,False,12,Blake's Holographic Charizard,4683062,Xavier Worthy,WR,RB/WR/TE,True,0.0,14.36,False
1,False,12,Blake's Holographic Charizard,4241474,Brian Robinson Jr.,RB,BE,False,4.2,3.94,False
1,False,12,Blake's Holographic Charizard,4723086,Colston Loveland,TE,TE,True,2.2,7.07,False
1,False,12,Blake's Holographic Charizard,3886598,Jauan Jennings,WR,BE,False,2.6,10.19,False
1,False,12,Blake's Holographic Charizard,4431611,Caleb Williams,QB,QB,True,24.2,15.47,False
1,False,12,Blake's Holographic Charizard,4877706,Jayden Higgins,WR,BE,False,5.2,7.51,False
1,False,12,Blake's Holographic Charizard,3917657,Zack Baun,LB,DP,True,9.0,10.48,False
1,False,12,Blake's Holographic Charizard,4433970,J.J. McCarthy,QB,BE,False,22.22,16.26,False
1,False,12,Blake's Holographic Charizard,4362081,Cameron Dicker,K,K,True,9.0,8.4,False
1,False,12,Blake's Holographic Charizard,4575131,Jacory Croskey-Merritt,RB,BE,False,14.2,8.82,False
1,False,12,Blake's Holographic Charizard,4243331,Cade Otton,TE,BE,False,0.0,7.15,False
1,False,12,Blake's Holographic Charizard,-16008,Lions D/ST,D/ST,D/ST,True,2.0,5.92,False
1,False,14,Deston's Ride or Dies ,4426515,Puka Nacua,WR,WR,True,18.1,13.75,False
1,False,14,Deston's Ride or Dies ,4596448,Bucky Irving,RB,RB,True,12.5,15.67,False
1,False,14,Deston's Ride or Dies ,4432708,Marvin Harrison Jr.,WR,WR,True,15.6,11.56,False
1,False,14,Deston's Ride or Dies ,4427366,Breece Hall,RB,BE,False,15.5,11.22,False
1,False,14,Deston's Ride or Dies ,4432710,TreVeyon Henderson,RB,RB,True,8.1,13.09,False
1,False,14,Deston's Ride or Dies ,4685415,Travis Hunter,WR,DP,True,7.3,12.22,False
1,False,14,Deston's Ride or Dies ,4567750,Emeka Egbuka,WR,RB/WR/TE,True,21.6,11.27,False
1,False,14,Deston's Ride or Dies ,4431459,Tyler Warren,TE,TE,True,11.4,8.0,False
1,False,14,Deston's Ride or Dies ,4362887,Justin Fields,QB,QB,True,29.52,15.49,False
1,False,14,Deston's Ride or Dies ,4426385,Zach Charbonnet,RB,BE,False,10.7,7.71,False
1,False,14,Deston's Ride or Dies ,4385690,Dalton Kincaid,TE,BE,False,12.8,7.03,False
1,False,14,Deston's Ride or Dies ,4685278,Luther Burden III,WR,BE,False,0.2,2.63,False
1,False,14,Deston's Ride or Dies ,4685247,Braelon Allen,RB,BE,False,6.9,4.52,False
1,False,14,Deston's Ride or Dies ,4882093,Bhayshul Tuten,RB,BE,False,1.1,3.31,False
1,False,14,Deston's Ride or Dies ,4429501,Ray Davis,RB,BE,False,0.6,4.11,False
1,False,14,Deston's Ride or Dies ,4372066,Jake Moody,K,K,True,3.0,7.12,False
1,False,14,Deston's Ride or Dies ,-16017,Patriots D/ST,D/ST,D/ST,True,5.0,6.53,False
1,False,4,Injured Reserve ,4374302,Amon-Ra St. Brown,WR,WR,True,7.5,13.71,False
1,False,4,Injured Reserve ,4047365,Josh Jacobs,RB,RB,True,13.5,14.46,False
1,False,4,Injured Reserve ,4361370,Chris Olave,WR,WR,True,8.9,9.97,False
1,False,4,Injured Reserve ,4430027,Sam LaPorta,TE,TE,True,10.9,9.12,False
1,False,4,Injured Reserve ,4569173,Rhamondre Stevenson,RB,RB,True,3.7,10.38,False
1,False,4,Injured Reserve ,3052587,Baker Mayfield,QB,QB,True,22.58,19.02,False
1,False,4,Injured Reserve ,3126486,Deebo Samuel,WR,RB/WR/TE,True,19.1,10.05,False
1,False,4,Injured Reserve ,4569987,Jaylen Warren,RB,BE,False,12.9,12.6,False
1,False,4,Injured Reserve ,4429096,Blake Corum,RB,BE,False,2.1,3.75,False
1,False,4,Injured Reserve ,4432577,C.J. Stroud,QB,BE,False,8.72,16.47,False
1,False,4,Injured Reserve ,3915189,Roquan Smith,LB,DP,True,10.0,9.91,False
1,False,4,Injured Reserve ,3050478,Jake Elliott,K,K,True,8.0,8.64,False
1,False,4,Injured Reserve ,-16006,Cowboys D/ST,D/ST,D/ST,True,1.0,3.36,False
1,False,4,Injured Reserve ,3120348,JuJu Smith-Schuster,WR,BE,False,8.0,4.41,False
1,False,4,Injured Reserve ,15835,Zach Ertz,TE,BE,False,10.1,7.1,False
1,False,4,Injured Reserve ,4429022,Kayshon Boutte,WR,BE,False,13.3,3.37,False
1,False,4,Injured Reserve ,4431545,Will Shipley,RB,BE,False,2.6,3.38,False
1,False,3,Jim Ward's Ole Dick Necks,4429160,De'Von Achane,RB,RB/WR/TE,True,16.0,15.51,False
1,False,3,Jim Ward's Ole Dick Necks,4047646,A.J. Brown,WR,WR,True,1.3,13.94,False
1,False,3,Jim Ward's Ole Dick Necks,4567048,Kenneth Walker III,RB,RB,True,3.9,13.67,False
1,False,3,Jim Ward's Ole Dick Necks,4569618,Garrett Wilson,WR,WR,True,19.0,10.63,False
1,False,3,Jim Ward's Ole Dick Necks,4259545,D'Andre Swift,RB,RB,True,8.0,11.57,False
1,False,3,Jim Ward's Ole Dick Necks,4372016,Jaylen Waddle,WR,BE,False,5.0,10.39,False
1,False,3,Jim Ward's Ole Dick Necks,4431299,Rome Odunze,WR,BE,False,12.7,10.25,False
1,False,3,Jim Ward's Ole Dick Necks,4572680,Tucker Kraft,TE,TE,True,8.9,7.53,False
1,False,3,Jim Ward's Ole Dick Necks,4241985,J.K. Dobbins,RB,BE,False,13.8,9.55,False
1,False,3,Jim Ward's Ole Dick Necks,4036378,Jordan Love,QB,BE,False,15.92,14.92,False
1,False,3,Jim Ward's Ole Dick Necks,4032473,Rashid Shaheed,WR,BE,False,6.3,8.88,False
1,False,3,Jim Ward's Ole Dick Necks,3121023,Dallas Goedert,TE,BE,False,7.9,7.55,False
1,False,3,Jim Ward's Ole Dick Necks,4038941,Justin Herbert,QB,QB,True,27.92,16.56,False
1,False,3,Jim Ward's Ole Dick Necks,-16002,Bills D/ST,D/ST,D/ST,True,-2.0,3.11,False
1,False,3,Jim Ward's Ole Dick Necks,4599739,Kendre Miller,RB,BE,False,2.4,4.39,False
1,False,3,Jim Ward's Ole Dick Necks,3124890,Kaden Elliss,LB,DP,True,5.0,9.49,False
1,False,3,Jim Ward's Ole Dick Necks,2473037,Jason Myers,K,K,True,8.0,8.25,False
2,False,9,Men of Will,4262921,Justin Jefferson,WR,WR,True,9.6,16.27,False
2,False,9,Men of Will,4432773,Brian Thomas Jr.,WR,WR,True,7.9,13.8,False
2,False,9,Men of Will,3918298,Josh Allen,QB,QB,True,11.82,21.76,False
2,False,9,Men of Will,3040151,George Kittle,TE,IR,False,0.0,0.0,False
2,False,9,Men of Will,4568490,RJ Harvey,RB,RB,True,2.9,6.31,False
2,False,9,Men of Will,3042519,Aaron Jones Sr.,RB,RB,True,2.3,11.87,False
2,False,9,Men of Will,2977187,Cooper Kupp,WR,BE,False,12.5,7.77,False
2,False,9,Men of Will,4241457,Najee Harris,RB,BE,False,5.8,6.03,False
2,False,9,Men of Will,4426338,Bo Nix,QB,BE,False,20.24,16.6,False
2,False,9,Men of Will,4373678,Khalil Shakir,WR,BE,False,1.7,9.32,False
2,False,9,Men of Will,4686361,Cam Little,K,K,True,10.0,7.99,False
2,False,9,Men of Will,-16023,Steelers D/ST,D/ST,D/ST,True,4.0,7.65,False
2,False,9,Men of Will,2612151,Alex Singleton,LB,DP,True,9.0,10.4,False
2,False,9,Men of Will,4430034,Xavier Legette,WR,BE,False,0.3,7.01,False
2,False,9,Men of Will,15818,Keenan Allen,WR,RB/WR/TE,True,14.6,10.35,False
2,False,9,Men of Will,4711533,Ollie Gordon II,RB,BE,False,1.8,6.21,False
2,False,9,Men of Will,3054212,Jonnu Smith,TE,TE,True,4.7,7.13,False
2,False,9,Men of Will,4429275,Trey Benson,RB,BE,False,6.4,9.02,False
2,False,10,Silence of the Lamb,4241389,CeeDee Lamb,WR,WR,True,16.7,15.38,False
2,False,10,Silence of the Lamb,4426502,Drake London,WR,RB/WR/TE,True,5.4,12.45,False
2,False,10,Silence of the Lamb,3916387,Lamar Jackson,QB,QB,True,26.3,22.76,False
2,False,10,Silence of the Lamb,3054850,Alvin Kamara,RB,RB,True,13.0,13.03,False
2,False,10,Silence of the Lamb,4047650,DK Metcalf,WR,WR,True,9.5,12.33,False
2,False,10,Silence of the Lamb,4361529,Isiah Pacheco,RB,BE,False,3.4,9.74,False
2,False,10,Silence of the Lamb,4426388,Jameson Williams,WR,BE,False,17.8,11.05,False
2,False,10,Silence of the Lamb,3123076,David Njoku,TE,TE,True,6.0,8.28,False
2,False,10,Silence of the Lamb,4361579,Javonte Williams,RB,RB,True,22.0,12.81,False
2,False,10,Silence of the Lamb,3953687,Brandon Aubrey,K,K,True,22.0,8.39,False
2,False,10,Silence of the Lamb,-16007,Broncos D/ST,D/ST,D/ST,True,-5.0,7.46,False
2,False,10,Silence of the Lamb,4431452,Drake Maye,QB,BE,False,26.3,17.72,False
2,False,10,Silence of the Lamb,3138826,Fred Warner,LB,DP,True,15.0,9.87,False
2,False,10,Silence of the Lamb,4360939,Rashod Bateman,WR,BE,False,2.5,7.66,False
2,False,10,Silence of the Lamb,4241372,Hollywood Brown,WR,BE,False,5.5,10.85,False
2,False,10,Silence of the Lamb,5081397,Dylan Sampson,RB,BE,False,9.4,10.27,False
2,False,10,Silence of the Lamb,4242433,Joshua Palmer,WR,BE,False,5.7,7.04,False
2,False,13,Christopher's Kryptonite ,4430807,Bijan Robinson,RB,RB,True,18.3,16.13,False
2,False,13,Christopher's Kryptonite ,4362238,Chase Brown,RB,RB,True,8.5,16.1,False
2,False,13,Christopher's Kryptonite ,4430878,Jaxon Smith-Njigba,WR,WR,True,14.3,11.66,False
2,False,13,Christopher's Kryptonite ,3915511,Joe Burrow,QB,QB,True,7.04,0.0,False
2,False,13,Christopher's Kryptonite ,3925357,Calvin Ridley,WR,BE,False,7.2,11.4,False
2,False,13,Christopher's Kryptonite ,4035538,David Montgomery,RB,RB/WR/TE,True,12.6,12.04,False
2,False,13,Christopher's Kryptonite ,4819231,Kaleb Johnson,RB,BE,False,0.1,2.42,False
2,False,13,Christopher's Kryptonite ,4701936,Matthew Golden,WR,BE,False,1.5,8.95,False
2,False,13,Christopher's Kryptonite ,4428209,Ricky Pearsall,WR,WR,True,7.2,10.82,False
2,False,13,Christopher's Kryptonite ,3116165,Chris Godwin Jr.,WR,IR,False,0.0,0.0,False
2,False,13,Christopher's Kryptonite ,3051876,Evan Engram,TE,TE,True,1.7,6.74,False
2,False,13,Christopher's Kryptonite ,4685279,Jaydon Blue,RB,BE,False,0.0,0.0,False
2,False,13,Christopher's Kryptonite ,4242355,Jake Ferguson,TE,BE,False,12.3,7.45,False
2,False,13,Christopher's Kryptonite ,-16022,Cardinals D/ST,D/ST,D/ST,True,12.0,7.29,False
2,False,13,Christopher's Kryptonite ,16460,Adam Thielen,WR,BE,False,3.6,6.15,False
2,False,13,Christopher's Kryptonite ,3150744,Chase McLaughlin,K,K,True,1.0,8.31,False
2,False,13,Christopher's Kryptonite ,-16026,Seahawks D/ST,D/ST,BE,False,16.0,5.84,False
2,False,13,Christopher's Kryptonite ,4241597,Daiyan Henley,LB,DP,True,14.0,9.88,False
2,False,5,Flowers for Allgeiernon,4362628,Ja'Marr Chase,WR,WR,True,30.5,16.47,False
2,False,5,Flowers for Allgeiernon,4430737,Kyren Williams,RB,RB,True,9.0,17.24,False
2,False,5,Flowers for Allgeiernon,4361307,Trey McBride,TE,TE,True,10.8,12.24,False
2,False,5,Flowers for Allgeiernon,4239996,Travis Etienne Jr.,RB,RB,True,15.9,12.03,False
2,False,5,Flowers for Allgeiernon,4241478,DeVonta Smith,WR,RB/WR/TE,True,7.3,10.03,False
2,False,5,Flowers for Allgeiernon,3917315,Kyler Murray,QB,QB,True,14.0,19.21,False
2,False,5,Flowers for Allgeiernon,4429615,Zay Flowers,WR,WR,True,11.4,11.95,False
2,False,5,Flowers for Allgeiernon,3895856,Christian Kirk,WR,BE,False,0.0,0.0,False
2,False,5,Flowers for Allgeiernon,4361777,Zamir White,RB,BE,False,2.3,2.89,False
2,False,5,Flowers for Allgeiernon,4373626,Tyler Allgeier,RB,BE,False,14.5,3.93,False
2,False,5,Flowers for Allgeiernon,3050073,Foyesade Oluokun,LB,DP,True,9.0,10.26,False
2,False,5,Flowers for Allgeiernon,-16033,Ravens D/ST,D/ST,D/ST,True,15.0,7.81,False
2,False,5,Flowers for Allgeiernon,12483,Matthew Stafford,QB,BE,False,17.32,16.97,False
2,False,5,Flowers for Allgeiernon,-16028,Commanders D/ST,D/ST,BE,False,-1.0,3.15,False
2,False,5,Flowers for Allgeiernon,17372,Chris Boswell,K,K,True,12.0,8.24,False
2,False,5,Flowers for Allgeiernon,4243389,Calvin Austin III,WR,BE,False,2.7,6.55,False
2,False,5,Flowers for Allgeiernon,4428718,Tre Tucker,WR,BE,False,3.4,6.32,False
2,False,1,Nico Suave,4258173,Nico Collins,WR,WR,True,12.7,13.94,False
2,False,1,Nico Suave,3043078,Derrick Henry,RB,RB,True,2.3,17.34,False
2,False,1,Nico Suave,16737,Mike Evans,WR,WR,True,8.1,11.66,False
2,False,1,Nico Suave,4685382,Omarion Hampton,RB,RB,True,3.0,14.59,False
2,False,1,Nico Suave,4685472,Tetairoa McMillan,WR,RB/WR/TE,True,13.0,11.12,False
2,False,1,Nico Suave,4426354,George Pickens,WR,BE,False,15.3,9.86,False
2,False,1,Nico Suave,3916433,Jakobi Meyers,WR,BE,False,9.8,11.35,False
2,False,1,Nico Suave,3116365,Mark Andrews,TE,BE,False,0.9,7.64,False
2,False,1,Nico Suave,4696981,Cam Skattebo,RB,BE,False,12.9,4.26,False
2,False,1,Nico Suave,2577417,Dak Prescott,QB,BE,False,22.14,16.79,False
