overall_pick,round_num,round_pick,team_id,team_name,owner,player_id,player_name,position,bid_amount,keeper
71,6,11,9,Men of Will,wdsx5,3042519,Aaron Jones Sr.,RB,0,False
72,6,12,4,Injured Reserve ,Make Bama Champions Again,3052587,Baker Mayfield,QB,0,False
73,7,1,4,Injured Reserve ,Make Bama Champions Again,3126486,Deebo Samuel,WR,0,False
74,7,2,9,Men of Will,wdsx5,2977187,Cooper Kupp,,0,False
75,7,3,12,Blake's Holographic Charizard,dcputman; espnfan0780082387,4241474,Brian Robinson Jr.,RB,0,False
76,7,4,3,Jim Ward's Ole Dick Necks,Henry Munford,4431299,Rome Odunze,WR,0,False
77,7,5,5,Flowers for Allgeiernon,payton9218600,4429615,Zay Flowers,WR,0,False
78,7,6,6,Thom-ASS,zwthomas89; zthoma7700709,4360516,Tyrone Tracy Jr.,RB,0,False
79,7,7,10,Silence of the Lamb,espnfan1709357526,4426388,Jameson Williams,WR,0,False
80,7,8,13,Christopher's Kryptonite ,tcspivey8,4819231,Kaleb Johnson,,0,False
81,7,9,1,Nico Suave,cjhubauer,3916433,Jakobi Meyers,WR,0,False
82,7,10,11,ConcreteJungleWet DreamTomato,Gtgilbert88,3116385,Joe Mixon,,0,False
83,7,11,8,SCLSU Mud Dogs,jbray5,4428331,Rashee Rice,WR,0,False
84,7,12,14,Deston's Ride or Dies ,wbbollinger08,4567750,Emeka Egbuka,WR,0,False
85,8,1,14,Deston's Ride or Dies ,wbbollinger08,4431459,Tyler Warren,TE,0,False
86,8,2,8,SCLSU Mud Dogs,jbray5,4360569,Jordan Mason,RB,0,False
87,8,3,11,ConcreteJungleWet DreamTomato,Gtgilbert88,4241463,Jerry Jeudy,WR,0,False
88,8,4,1,Nico Suave,cjhubauer,3116365,Mark Andrews,TE,0,False
89,8,5,13,Christopher's Kryptonite ,tcspivey8,4701936,Matthew Golden,,0,False
90,8,6,10,Silence of the Lamb,espnfan1709357526,3123076,David Njoku,,0,False
91,8,7,6,Thom-ASS,zwthomas89; zthoma7700709,2976212,Stefon Diggs,WR,0,False
92,8,8,5,Flowers for Allgeiernon,payton9218600,3895856,Christian Kirk,,0,False
93,8,9,3,Jim Ward's Ole Dick Necks,Henry Munford,4572680,Tucker Kraft,,0,False
94,8,10,12,Blake's Holographic Charizard,dcputman; espnfan0780082387,4723086,Colston Loveland,TE,0,False
95,8,11,9,Men of Will,wdsx5,4241457,Najee Harris,,0,False
96,8,12,4,Injured Reserve ,Make Bama Champions Again,4569987,Jaylen Warren,RB,0,False
97,9,1,4,Injured Reserve ,Make Bama Champions Again,4429096,Blake Corum,RB,0,False
98,9,2,9,Men of Will,wdsx5,4426338,Bo Nix,QB,0,False
99,9,3,12,Blake's Holographic Charizard,dcputman; espnfan0780082387,3886598,Jauan Jennings,WR,0,False
100,9,4,3,Jim Ward's Ole Dick Necks,Henry Munford,4241985,J.K. Dobbins,,0,False
101,9,5,5,Flowers for Allgeiernon,payton9218600,4361777,Zamir White,,0,False
102,9,6,6,Thom-ASS,zwthomas89; zthoma7700709,4635008,Keon Coleman,,0,False
103,9,7,10,Silence of the Lamb,espnfan1709357526,4361579,Javonte Williams,RB,0,False
104,9,8,13,Christopher's Kryptonite ,tcspivey8,4428209,Ricky Pearsall,WR,0,False
105,9,9,1,Nico Suave,cjhubauer,4696981,Cam Skattebo,,0,False
106,9,10,11,ConcreteJungleWet DreamTomato,Gtgilbert88,4685702,Quinshon Judkins,RB,0,False
107,9,11,8,SCLSU Mud Dogs,jbray5,4429205,Jordan Addison,WR,0,False
108,9,12,14,Deston's Ride or Dies ,wbbollinger08,4362887,Justin Fields,,0,False
109,10,1,14,Deston's Ride or Dies ,wbbollinger08,4426385,Zach Charbonnet,RB,0,False
110,10,2,8,SCLSU Mud Dogs,jbray5,4429013,Tank Bigsby,,0,False
111,10,3,11,ConcreteJungleWet DreamTomato,Gtgilbert88,-16034,Texans D/ST,D/ST,0,False
112,10,4,1,Nico Suave,cjhubauer,2577417,Dak Prescott,QB,0,False
113,10,5,13,Christopher's Kryptonite ,tcspivey8,3116165,Chris Godwin Jr.,WR,0,False
114,10,6,10,Silence of the Lamb,espnfan1709357526,3953687,Brandon Aubrey,K,0,False
115,10,7,6,Thom-ASS,zwthomas89; zthoma7700709,4362249,Jayden Reed,WR,0,False
116,10,8,5,Flowers for Allgeiernon,payton9218600,4373626,Tyler Allgeier,RB,0,False
117,10,9,3,Jim Ward's Ole Dick Necks,Henry Munford,4036378,Jordan Love,QB,0,False
118,10,10,12,Blake's Holographic Charizard,dcputman; espnfan0780082387,4431611,Caleb Williams,QB,0,False
119,10,11,9,Men of Will,wdsx5,4373678,Khalil Shakir,WR,0,False
120,10,12,4,Injured Reserve ,Make Bama Champions Again,4432577,C.J. Stroud,QB,0,False
121,11,1,4,Injured Reserve ,Make Bama Champions Again,3915189,Roquan Smith,LB,0,False
122,11,2,9,Men of Will,wdsx5,4686361,Cam Little,K,0,False
123,11,3,12,Blake's Holographic Charizard,dcputman; espnfan0780082387,4428557,Tyjae Spears,,0,False
124,11,4,3,Jim Ward's Ole Dick Necks,Henry Munford,4032473,Rashid Shaheed,WR,0,False
125,11,5,5,Flowers for Allgeiernon,payton9218600,3050073,Foyesade Oluokun,,0,False
126,11,6,6,Thom-ASS,zwthomas89; zthoma7700709,4697815,Rachaad White,,0,False
127,11,7,10,Silence of the Lamb,espnfan1709357526,-16007,Broncos D/ST,D/ST,0,False
128,11,8,13,Christopher's Kryptonite ,tcspivey8,3051876,Evan Engram,,0,False
129,11,9,1,Nico Suave,cjhubauer,4372019,Jerome Ford,,0,False
130,11,10,11,ConcreteJungleWet DreamTomato,Gtgilbert88,4035687,Michael Pittman Jr.,WR,0,False
131,11,11,8,SCLSU Mud Dogs,jbray5,4688813,Josh Downs,WR,0,False
132,11,12,14,Deston's Ride or Dies ,wbbollinger08,4385690,Dalton Kincaid,,0,False
133,12,1,14,Deston's Ride or Dies ,wbbollinger08,4685278,Luther Burden III,,0,False
134,12,2,8,SCLSU Mud Dogs,jbray5,4360423,Michael Penix Jr.,QB,0,False
135,12,3,11,ConcreteJungleWet DreamTomato,Gtgilbert88,4361741,Brock Purdy,QB,0,False
136,12,4,1,Nico Suave,cjhubauer,3068267,Austin Ekeler,,0,False
137,12,5,13,Christopher's Kryptonite ,tcspivey8,4685279,Jaydon Blue,,0,False
138,12,6,10,Silence of the Lamb,espnfan1709357526,4431452,Drake Maye,QB,0,False
139,12,7,6,Thom-ASS,zwthomas89; zthoma7700709,4689936,Jake Bates,K,0,False
140,12,8,5,Flowers for Allgeiernon,payton9218600,-16033,Ravens D/ST,,0,False
141,12,9,3,Jim Ward's Ole Dick Necks,Henry Munford,3121023,Dallas Goedert,TE,0,False
142,12,10,12,Blake's Holographic Charizard,dcputman; espnfan0780082387,4877706,Jayden Higgins,WR,0,False
143,12,11,9,Men of Will,wdsx5,-16023,Steelers D/ST,D/ST,0,False
144,12,12,4,Injured Reserve ,Make Bama Champions Again,3050478,Jake Elliott,,0,False
145,13,1,4,Injured Reserve ,Make Bama Champions Again,-16006,Cowboys D/ST,D/ST,0,False
146,13,2,9,Men of Will,wdsx5,2612151,Alex Singleton,LB,0,False
147,13,3,12,Blake's Holographic Charizard,dcputman; espnfan0780082387,4429275,Trey Benson,,0,False
148,13,4,3,Jim Ward's Ole Dick Necks,Henry Munford,4038941,Justin Herbert,QB,0,False
149,13,5,5,Flowers for Allgeiernon,payton9218600,16731,Brandin Cooks,,0,False
150,13,6,6,Thom-ASS,zwthomas89; zthoma7700709,-16016,Vikings D/ST,D/ST,0,False
151,13,7,10,Silence of the Lamb,espnfan1709357526,3138826,Fred Warner,,0,False
152,13,8,13,Christopher's Kryptonite ,tcspivey8,4242355,Jake Ferguson,TE,0,False
153,13,9,1,Nico Suave,cjhubauer,4685720,Bryce Young,,0,False
154,13,10,11,ConcreteJungleWet DreamTomato,Gtgilbert88,4567104,Will Reichard,,0,False
155,13,11,8,SCLSU Mud Dogs,jbray5,-16021,Eagles D/ST,D/ST,0,False
156,13,12,14,Deston's Ride or Dies ,wbbollinger08,4685247,Braelon Allen,,0,False
157,14,1,14,Deston's Ride or Dies ,wbbollinger08,4882093,Bhayshul Tuten,,0,False
158,14,2,8,SCLSU Mud Dogs,jbray5,4360248,Kyle Pitts Sr.,TE,0,False
159,14,3,11,ConcreteJungleWet DreamTomato,Gtgilbert88,3046439,Hunter Henry,TE,0,False
160,14,4,1,Nico Suave,cjhubauer,3124005,Zaire Franklin,,0,False
161,14,5,13,Christopher's Kryptonite ,tcspivey8,4360234,Evan McPherson,,0,False
162,14,6,10,Silence of the Lamb,espnfan1709357526,4360939,Rashod Bateman,,0,False
163,14,7,6,Thom-ASS,zwthomas89; zthoma7700709,3128720,Nick Chubb,,0,False
164,14,8,5,Flowers for Allgeiernon,payton9218600,3049899,Younghoe Koo,,0,False
165,14,9,3,Jim Ward's Ole Dick Necks,Henry Munford,-16002,Bills D/ST,D/ST,0,False
166,14,10,12,Blake's Holographic Charizard,dcputman; espnfan0780082387,3917657,Zack Baun,,0,False
167,14,11,9,Men of Will,wdsx5,2976499,Amari Cooper,,0,False
168,14,12,4,Injured Reserve ,Make Bama Champions Again,3120348,JuJu Smith-Schuster,,0,False
169,15,1,4,Injured Reserve ,Make Bama Champions Again,15835,Zach Ertz,TE,0,False
170,15,2,9,Men of Will,wdsx5,4430034,Xavier Legette,,0,False
171,15,3,12,Blake's Holographic Charizard,dcputman; espnfan0780082387,4433970,J.J. McCarthy,QB,0,False
172,15,4,3,Jim Ward's Ole Dick Necks,Henry Munford,4599739,Kendre Miller,,0,False
173,15,5,5,Flowers for Allgeiernon,payton9218600,4360238,Dameon Pierce,,0,False
174,15,6,6,Thom-ASS,zwthomas89; zthoma7700709,4362851,Ernest Jones IV,LB,0,False
175,15,7,10,Silence of the Lamb,espnfan1709357526,4241372,Hollywood Brown,,0,False
176,15,8,13,Christopher's Kryptonite ,tcspivey8,-16022,Cardinals D/ST,,0,False
177,15,9,1,Nico Suave,cjhubauer,4360438,Brandon Aiyuk,,0,False
178,15,10,11,ConcreteJungleWet DreamTomato,Gtgilbert88,4372561,Isaac Guerendo,,0,False
179,15,11,8,SCLSU Mud Dogs,jbray5,4685597,Jalon Walker,,0,False
180,15,12,14,Deston's Ride or Dies ,wbbollinger08,4429501,Ray Davis,,0,False
181,16,1,14,Deston's Ride or Dies ,wbbollinger08,4372066,Jake Moody,,0,False
182,16,2,8,SCLSU Mud Dogs,jbray5,4369863,Cedric Tillman,,0,False
183,16,3,11,ConcreteJungleWet DreamTomato,Gtgilbert88,4040655,Darnell Mooney,WR,0,False
184,16,4,1,Nico Suave,cjhubauer,-16025,49ers D/ST,,0,False
185,16,5,13,Christopher's Kryptonite ,tcspivey8,16460,Adam Thielen,,0,False
186,16,6,10,Silence of the Lamb,espnfan1709357526,5081397,Dylan Sampson,,0,False
187,16,7,6,Thom-ASS,zwthomas89; zthoma7700709,4686472,Marvin Mims Jr.,WR,0,False
188,16,8,5,Flowers for Allgeiernon,payton9218600,4567096,John Metchie III,WR,0,False
189,16,9,3,Jim Ward's Ole Dick Necks,Henry Munford,3917232,Tyler Bass,,0,False
190,16,10,12,Blake's Holographic Charizard,dcputman; espnfan0780082387,-16012,Chiefs D/ST,D/ST,0,False
191,16,11,9,Men of Will,wdsx5,15807,Cordarrelle Patterson,,0,False
192,16,12,4,Injured Reserve ,Make Bama Champions Again,4429022,Kayshon Boutte,WR,0,False
193,17,1,4,Injured Reserve ,Make Bama Champions Again,4431545,Will Shipley,,0,False
194,17,2,9,Men of Will,wdsx5,15795,DeAndre Hopkins,,0,False
195,17,3,12,Blake's Holographic Charizard,dcputman; espnfan0780082387,4362081,Cameron Dicker,K,0,False
196,17,4,3,Jim Ward's Ole Dick Necks,Henry Munford,4046537,Joshua Metellus,,0,False
197,17,5,5,Flowers for Allgeiernon,payton9218600,12483,Matthew Stafford,QB,0,False
198,17,6,6,Thom-ASS,zwthomas89; zthoma7700709,4241479,Tua Tagovailoa,,0,False
199,17,7,10,Silence of the Lamb,espnfan1709357526,4242433,Joshua Palmer,,0,False
200,17,8,13,Christopher's Kryptonite ,tcspivey8,3121544,T.J. Edwards,,0,False
201,17,9,1,Nico Suave,cjhubauer,4249087,Matt Gay,,0,False
202,17,10,11,ConcreteJungleWet DreamTomato,Gtgilbert88,3045282,T.J. Watt,,0,False
203,17,11,8,SCLSU Mud Dogs,jbray5,2985659,Wil Lutz,,0,False
204,17,12,14,Deston's Ride or Dies ,wbbollinger08,-1,,,0,False
